Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),6/55,0.0616472800767845,0.337820891116913,0,0,2.2719087635054023,6.330278841635416,BCL2L12;IFI6;DPEP1;MMP9;MAGEA3;VEGFA
GO_Biological_Process_2021,adenine nucleotide transport (GO:0051503),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,SLC17A9;LRRC8E;SLC19A1
GO_Biological_Process_2021,embryonic digit morphogenesis (GO:0042733),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,SHH;TWIST1;MSX1
GO_Biological_Process_2021,fluid transport (GO:0042044),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,AQP9;PDPN;SLC4A11
GO_Biological_Process_2021,glycoprotein catabolic process (GO:0006516),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,MMP12;FBXO2;ADAMTS12
GO_Biological_Process_2021,high-density lipoprotein particle remodeling (GO:0034375),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,SCARB1;APOC2;LIPG
GO_Biological_Process_2021,hyaluronan catabolic process (GO:0030214),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,CEMIP;HYAL3;HMMR
GO_Biological_Process_2021,maintenance of gastrointestinal epithelium (GO:0030277),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,TFF2;NOD2;SOX9
GO_Biological_Process_2021,negative regulation of double-strand break repair via homologous recombination (GO:2000042),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,POLQ;PARPBP;FANCB
GO_Biological_Process_2021,negative regulation of signal transduction by p53 class mediator (GO:1901797),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,SNAI1;TWIST1;MIF
GO_Biological_Process_2021,positive regulation of interleukin-4 production (GO:0032753),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,SLC7A5;CEBPB;ZP3
GO_Biological_Process_2021,positive regulation of macrophage derived foam cell differentiation (GO:0010744),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,CSF2;AGT;PF4
GO_Biological_Process_2021,positive regulation of response to endoplasmic reticulum stress (GO:1905898),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,DDIT3;PMAIP1;RNF183
GO_Biological_Process_2021,prostanoid metabolic process (GO:0006692),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,CYP2S1;AKR1C4;PTGES
GO_Biological_Process_2021,pulmonary valve development (GO:0003177),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,ROBO2;BMP4;STRA6
GO_Biological_Process_2021,regulation of catabolic process (GO:0009894),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,FAP;ODC1;TMEM9
GO_Biological_Process_2021,regulation of telomerase RNA localization to Cajal body (GO:1904872),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,CCT6A;DKC1;RUVBL1
GO_Biological_Process_2021,release of cytochrome c from mitochondria (GO:0001836),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,GGCT;IFI6;BBC3
GO_Biological_Process_2021,response to interferon-alpha (GO:0035455),3/18,0.0617897764917162,0.337820891116913,0,0,3.7065493646138807,10.319097766181274,IFITM3;IFITM1;IFITM2
GO_Biological_Process_2021,translesion synthesis (GO:0019985),5/42,0.062396460067045,0.3406308978994407,0,0,2.506419249808084,6.953425420097493,RFC3;PCNA;RFC4;POLD2;DTL
GO_Biological_Process_2021,innate immune response (GO:0045087),22/302,0.0626748908123741,0.3416432475440096,0,0,1.462962435970404,4.052105129005748,IFITM3;IFITM1;IFITM2;SRMS;DEFA6;SHMT2;RIPK2;SLC11A1;F12;DEFA5;IFI6;NOD2;TREM1;SLPI;IRAK1;KRT16;KYNU;CLEC5A;LCN2;PI3;CFB;S100A7
GO_Biological_Process_2021,positive regulation of defense response (GO:0031349),9/98,0.0642455900056477,0.349686366934444,0,0,1.8777965596102215,5.154630790895526,IL23A;MDK;SERPINE1;WNT5A;OSM;ZP3;S100A9;AGT;EREG
GO_Biological_Process_2021,regulation of inflammatory response (GO:0050727),16/206,0.065118287919443,0.3539121151124761,0,0,1.5661490359562271,4.278014162359509,SERPINE1;WNT5A;MMP3;OSM;CXCL17;NR1D1;NOD2;ADAMTS12;MMP9;AGT;IL23A;MDK;DNASE1;ZP3;S100A9;PTGES
GO_Biological_Process_2021,morphogenesis of an epithelium (GO:0002009),4/30,0.0654222239975276,0.3539930058422922,0,0,2.852325756435345,7.777987885589626,KRT16;TIMELESS;SOX9;KRT6A
GO_Biological_Process_2021,negative regulation of Notch signaling pathway (GO:0045746),4/30,0.0654222239975276,0.3539930058422922,0,0,2.852325756435345,7.777987885589626,DLL4;LFNG;MMP14;CHAC1
GO_Biological_Process_2021,primary neural tube formation (GO:0014020),4/30,0.0654222239975276,0.3539930058422922,0,0,2.852325756435345,7.777987885589626,STIL;MTHFD1L;GRHL3;CELSR1
GO_Biological_Process_2021,glycosaminoglycan catabolic process (GO:0006027),6/56,0.0661931774529148,0.3576378440617782,0,0,2.2263529411764704,6.044944261123372,ACAN;CEMIP;HYAL3;BGN;HMMR;AGRN
GO_Biological_Process_2021,negative regulation of cell differentiation (GO:0045596),15/191,0.0671662543320009,0.3623624352654498,0,0,1.5846708929053144,4.27953737407587,WNT5A;HPN;TWIST1;ADAMTS12;BMP4;HOXA9;SHH;COL5A1;BAMBI;COL5A2;E2F1;TRIB3;SOX9;HOXB8;FOXA2
GO_Biological_Process_2021,positive regulation of stress-activated MAPK cascade (GO:0032874),9/99,0.0676183363196534,0.363979596169492,0,0,1.856833824975418,5.002080235629616,EDAR;UNC5CL;FGF19;SERPINF2;RELL2;NOD2;DUSP15;TPD52L1;VEGFA
GO_Biological_Process_2021,DNA synthesis involved in DNA repair (GO:0000731),5/43,0.0677632127871346,0.363979596169492,0,0,2.440331975875045,6.568728981290965,RFC3;PCNA;RFC4;POLD2;DTL
GO_Biological_Process_2021,negative regulation of proteolysis (GO:0045861),5/43,0.0677632127871346,0.363979596169492,0,0,2.440331975875045,6.568728981290965,SERPINB4;SERPINE2;CHAC1;TIMP1;MAGEA3
GO_Biological_Process_2021,response to lipid (GO:0033993),10/114,0.0680442971780798,0.364955836251482,0,0,1.785849485160509,4.799642570118484,SLPI;IRAK1;SCD;SLC11A1;SPP1;SOX9;TRIM16;FGFR4;S100A9;S100A7
GO_Biological_Process_2021,defense response to bacterium (GO:0042742),14/176,0.069126827705429,0.3702215233086681,0,0,1.6064509832625775,4.292135623183964,CEBPB;DEFA6;SLC11A1;SERPINE1;DEFA5;NOD2;SLPI;IL23A;SEMG1;LCN2;PI3;S100A9;KRT6A;S100A7
GO_Biological_Process_2021,activin receptor signaling pathway (GO:0032924),3/19,0.0706777069434691,0.3722396943148643,0,0,3.474706744868035,9.206670118948637,INHBB;INHBA;TDGF1
GO_Biological_Process_2021,cardiac atrium morphogenesis (GO:0003209),3/19,0.0706777069434691,0.3722396943148643,0,0,3.474706744868035,9.206670118948637,DLL4;TBX20;PROX1
GO_Biological_Process_2021,DNA double-strand break processing (GO:0000729),3/19,0.0706777069434691,0.3722396943148643,0,0,3.474706744868035,9.206670118948637,BLM;BRCA1;DNA2
GO_Biological_Process_2021,endocardial cushion morphogenesis (GO:0003203),3/19,0.0706777069434691,0.3722396943148643,0,0,3.474706744868035,9.206670118948637,BMP4;TBX20;SOX9
GO_Biological_Process_2021,excitatory postsynaptic potential (GO:0060079),3/19,0.0706777069434691,0.3722396943148643,0,0,3.474706744868035,9.206670118948637,DRD2;GRIN2B;GRIN2D
GO_Biological_Process_2021,positive regulation of establishment of protein localization (GO:1904951),3/19,0.0706777069434691,0.3722396943148643,0,0,3.474706744868035,9.206670118948637,CCT6A;PTP4A3;DKC1
GO_Biological_Process_2021,positive regulation of monocyte chemotaxis (GO:0090026),3/19,0.0706777069434691,0.3722396943148643,0,0,3.474706744868035,9.206670118948637,SERPINE1;CXCL17;S100A7
GO_Biological_Process_2021,regulation of cell-cell adhesion mediated by cadherin (GO:2000047),3/19,0.0706777069434691,0.3722396943148643,0,0,3.474706744868035,9.206670118948637,SERPINF2;VEGFA;FOXA2
GO_Biological_Process_2021,regulation of centriole replication (GO:0046599),3/19,0.0706777069434691,0.3722396943148643,0,0,3.474706744868035,9.206670118948637,PLK4;STIL;BRCA1
GO_Biological_Process_2021,regulation of neuroinflammatory response (GO:0150077),3/19,0.0706777069434691,0.3722396943148643,0,0,3.474706744868035,9.206670118948637,MMP3;NR1D1;MMP9
GO_Biological_Process_2021,ureteric bud development (GO:0001657),3/19,0.0706777069434691,0.3722396943148643,0,0,3.474706744868035,9.206670118948637,ROBO2;BMP4;WNT11
GO_Biological_Process_2021,positive regulation of cell junction assembly (GO:1901890),6/57,0.0709294666389302,0.3722396943148643,0,0,2.182583621683968,5.775267566957438,SRPX2;EPHB2;EPHB1;AGT;EPHB3;VEGFA
GO_Biological_Process_2021,cholesterol homeostasis (GO:0042632),7/71,0.0711835484293501,0.3722396943148643,0,0,2.0297166339548576,5.363513110810327,SCARB1;APOC2;LIPG;PCSK9;TMEM97;NR1D1;FGFR4
GO_Biological_Process_2021,positive regulation of cellular protein localization (GO:1903829),7/71,0.0711835484293501,0.3722396943148643,0,0,2.0297166339548576,5.363513110810327,CDT1;PLK1;LIF;CDK1;GTSE1;NDC80;GNL3
GO_Biological_Process_2021,'de novo' posttranslational protein folding (GO:0051084),4/31,0.0721985835200759,0.3722396943148643,0,0,2.7465391027034864,7.21882444632213,DNAJB1;HSPA6;HSPE1;HSPA1B
GO_Biological_Process_2021,embryonic skeletal system morphogenesis (GO:0048704),4/31,0.0721985835200759,0.3722396943148643,0,0,2.7465391027034864,7.21882444632213,TFAP2A;HOXA9;IRX5;TWIST1
GO_Biological_Process_2021,peptide cross-linking (GO:0018149),4/31,0.0721985835200759,0.3722396943148643,0,0,2.7465391027034864,7.21882444632213,FCGR3A;PI3;EVPL;SPRR1B
GO_Biological_Process_2021,prostaglandin metabolic process (GO:0006693),4/31,0.0721985835200759,0.3722396943148643,0,0,2.7465391027034864,7.21882444632213,CYP2S1;AKR1C4;MIF;PTGES
GO_Biological_Process_2021,regulation of cellular senescence (GO:2000772),4/31,0.0721985835200759,0.3722396943148643,0,0,2.7465391027034864,7.21882444632213,RBL1;CDKN2A;HMGA1;TWIST1
GO_Biological_Process_2021,tube closure (GO:0060606),4/31,0.0721985835200759,0.3722396943148643,0,0,2.7465391027034864,7.21882444632213,STIL;MTHFD1L;GRHL3;CELSR1
GO_Biological_Process_2021,antibacterial humoral response (GO:0019731),5/44,0.0733776791905874,0.3722396943148643,0,0,2.377633792912931,6.210701607531207,DEFA6;SLPI;DEFA5;SEMG1;PI3
GO_Biological_Process_2021,rRNA metabolic process (GO:0016072),13/162,0.0737030788997972,0.3722396943148643,0,0,1.621371830631323,4.228068678781444,DDX27;RRP1;RPL36A;RRP9;BYSL;BOP1;EXOSC5;NOB1;DKC1;RPS2;LYAR;UTP14A;DCAF13
GO_Biological_Process_2021,alpha-amino acid biosynthetic process (GO:1901607),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,PAH;CAD
GO_Biological_Process_2021,cellular response to muramyl dipeptide (GO:0071225),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,RIPK2;NOD2
GO_Biological_Process_2021,cellular response to nitric oxide (GO:0071732),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,MMP3;DPEP1
GO_Biological_Process_2021,cellular response to reactive nitrogen species (GO:1902170),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,MMP3;DPEP1
GO_Biological_Process_2021,detection of mechanical stimulus involved in sensory perception of sound (GO:0050910),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,COL11A1;HPN
GO_Biological_Process_2021,DNA topological change (GO:0006265),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,TOP2A;TOP1MT
GO_Biological_Process_2021,endothelial cell chemotaxis (GO:0035767),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,NR4A1;VEGFA
GO_Biological_Process_2021,epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,BMP4;SNAI1
GO_Biological_Process_2021,glycerolipid biosynthetic process (GO:0045017),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,CPNE7;CPNE1
GO_Biological_Process_2021,kynurenine metabolic process (GO:0070189),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,TDO2;KYNU
GO_Biological_Process_2021,mesodermal cell differentiation (GO:0048333),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,BMP4;ITGA2
GO_Biological_Process_2021,negative regulation of fibrinolysis (GO:0051918),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,SERPINE1;SERPINF2
GO_Biological_Process_2021,negative regulation of smooth muscle cell differentiation (GO:0051151),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,SHH;EREG
GO_Biological_Process_2021,pericardium development (GO:0060039),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,DLL4;TBX20
GO_Biological_Process_2021,positive regulation of cell-cell adhesion mediated by cadherin (GO:2000049),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,SERPINF2;FOXA2
GO_Biological_Process_2021,positive regulation of chromatin binding (GO:0035563),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,CDT1;DDX11
GO_Biological_Process_2021,positive regulation of tumor necrosis factor-mediated signaling pathway (GO:1903265),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,CPNE1;HSPA1B
GO_Biological_Process_2021,purine nucleobase metabolic process (GO:0006144),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,SHMT2;PAICS
GO_Biological_Process_2021,quaternary ammonium group transport (GO:0015697),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,SLC22A3;SLC6A20
GO_Biological_Process_2021,regulation of animal organ morphogenesis (GO:2000027),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,SHH;SAPCD2
GO_Biological_Process_2021,"regulation of complement activation, classical pathway (GO:0030450)",2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,C4BPB;CD55
GO_Biological_Process_2021,regulation of complement-dependent cytotoxicity (GO:1903659),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,IL11;CD55
GO_Biological_Process_2021,regulation of dendritic cell antigen processing and presentation (GO:0002604),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,SLC11A1;NOD2
GO_Biological_Process_2021,regulation of mammary gland epithelial cell proliferation (GO:0033599),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,MST1;BRCA2
GO_Biological_Process_2021,regulation of T-helper 1 type immune response (GO:0002825),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,IL23A;SLC11A1
GO_Biological_Process_2021,response to vitamin (GO:0033273),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,KYNU;SPP1
GO_Biological_Process_2021,type B pancreatic cell differentiation (GO:0003309),2/9,0.0744682023193863,0.3722396943148643,0,0,5.292131696428571,13.74569321542636,BMP4;PDX1
GO_Biological_Process_2021,sterol homeostasis (GO:0055092),7/72,0.075540644764386,0.3770874033483075,0,0,1.998384539895825,5.161995982824903,SCARB1;APOC2;LIPG;PCSK9;TMEM97;NR1D1;FGFR4
GO_Biological_Process_2021,regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393),6/58,0.0758556353330214,0.3781460030034203,0,0,2.140497737556561,5.5201794465836205,BMP4;GDF15;PMEPA1;TTK;INHBB;INHBA
GO_Biological_Process_2021,regulation of protein catabolic process (GO:0042176),9/102,0.0783918560337039,0.3882550053872755,0,0,1.7966504900561424,4.574335451122328,HECW2;WNT5A;ODC1;ASB9;C4BPB;TMEM9;DTL;NKD1;MAD2L1
GO_Biological_Process_2021,positive regulation of nervous system development (GO:0051962),5/45,0.0792376175496263,0.3882550053872755,0,0,2.3180705190989226,5.877013746476552,SRPX2;RASSF10;EPHB2;EPHB1;EPHB3
GO_Biological_Process_2021,zymogen activation (GO:0031638),5/45,0.0792376175496263,0.3882550053872755,0,0,2.3180705190989226,5.877013746476552,MMP14;PLAU;RIPK2;PERP;F12
GO_Biological_Process_2021,regulation of cellular biosynthetic process (GO:0031326),4/32,0.0793170150558761,0.3882550053872755,0,0,2.6483086385239027,6.711615488630407,CXCL8;STC2;FGFR4;MFSD12
GO_Biological_Process_2021,positive regulation of JNK cascade (GO:0046330),7/73,0.0800507909676241,0.3882550053872755,0,0,1.9680019032325216,4.969389716500555,EDAR;UNC5CL;FGF19;SERPINF2;NOD2;DUSP15;TPD52L1
GO_Biological_Process_2021,response to molecule of bacterial origin (GO:0002237),7/73,0.0800507909676241,0.3882550053872755,0,0,1.9680019032325216,4.969389716500555,CXCL8;SLPI;IRAK1;SLC11A1;CXCL2;S100A9;S100A7
GO_Biological_Process_2021,cellular response to nitrogen compound (GO:1901699),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,BLM;DDX11;TIMELESS
GO_Biological_Process_2021,granulocyte differentiation (GO:0030851),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,CDK4;LEF1;E2F1
GO_Biological_Process_2021,hepaticobiliary system development (GO:0061008),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,PCSK9;PROX1;MET
GO_Biological_Process_2021,mesoderm formation (GO:0001707),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,ITGA2;TBX20;SNAI1
GO_Biological_Process_2021,natural killer cell mediated immunity (GO:0002228),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,GZMB;ULBP2;ULBP3
GO_Biological_Process_2021,negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,TFAP4;CDKN2A;PLK1
GO_Biological_Process_2021,positive regulation of epithelial cell differentiation (GO:0030858),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,BMP4;SULT2B1;SOX9
GO_Biological_Process_2021,positive regulation of lymphocyte differentiation (GO:0045621),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,MMP14;PRKDC;MDK
GO_Biological_Process_2021,positive regulation of protein processing (GO:0010954),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,F12;HPN;NKD2
GO_Biological_Process_2021,regulation of fibroblast growth factor receptor signaling pathway (GO:0040036),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,SHISA2;SULF1;APLN
GO_Biological_Process_2021,regulation of granulocyte chemotaxis (GO:0071622),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,MDK;CXCL17;S100A7
GO_Biological_Process_2021,regulation of smooth muscle cell migration (GO:0014910),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,PLAU;SERPINE1;S100A11
GO_Biological_Process_2021,regulation of tissue remodeling (GO:0034103),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,IL23A;MDK;SYT7
GO_Biological_Process_2021,skeletal muscle contraction (GO:0003009),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,CCDC78;TNNT1;TNNI3
GO_Biological_Process_2021,xenobiotic transport (GO:0042908),3/20,0.0801026930004232,0.3882550053872755,0,0,3.27013972744523,8.255290516691007,SLC22A3;SLC7A5;ABCC2
GO_Biological_Process_2021,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),11/134,0.0836051216128709,0.4046972553434623,0,0,1.6609475749929914,4.121891375729939,IL11;CSF2;IL23A;RIPK2;LIF;OSM;MIF;TDGF1;LRP8;AGT;VEGFA
GO_Biological_Process_2021,proteolysis involved in cellular protein catabolic process (GO:0051603),7/74,0.0847135438232333,0.4095231052717883,0,0,1.9385262109472263,4.785212767605334,FAP;HM13;PMAIP1;GZMB;CTSV;NR1D1;ADAMTS12
GO_Biological_Process_2021,positive regulation of organelle assembly (GO:1902117),5/46,0.0853401823823035,0.4104246002583244,0,0,2.261412770836817,5.565585277105739,PLK4;GPSM2;CSF2;SPAG5;FSCN1
GO_Biological_Process_2021,positive regulation of response to stimulus (GO:0048584),5/46,0.0853401823823035,0.4104246002583244,0,0,2.261412770836817,5.565585277105739,HOMER1;CDKN2A;MYC;WNT5A;HMGA1
GO_Biological_Process_2021,regulation of telomerase activity (GO:0051972),5/46,0.0853401823823035,0.4104246002583244,0,0,2.261412770836817,5.565585277105739,DKC1;MYC;NEK2;MAPK15;AURKB
GO_Biological_Process_2021,cellular protein catabolic process (GO:0044257),6/60,0.0862737239323179,0.4104246002583244,0,0,2.0610021786492374,5.049929782057266,FAP;PCSK9;MAGEA2;GZMB;CTSV;ADAMTS12
GO_Biological_Process_2021,apoptotic process (GO:0006915),17/231,0.086510518633601,0.4104246002583244,0,0,1.4769874864536925,3.6149110246308256,IFI6;GZMB;BBC3;CIT;TRAIP;HSPD1;IL1A;MELK;FAP;ESPL1;MYC;CHEK1;DDIT4;PMAIP1;PHLDA2;IER3;MCM2
GO_Biological_Process_2021,apoptotic mitochondrial changes (GO:0008637),4/33,0.086769812594453,0.4104246002583244,0,0,2.556852689115325,6.250217446938822,GGCT;IFI6;BBC3;HSPD1
GO_Biological_Process_2021,bile acid metabolic process (GO:0008206),4/33,0.086769812594453,0.4104246002583244,0,0,2.556852689115325,6.250217446938822,OSBPL3;AKR1C4;BAAT;SLC27A5
GO_Biological_Process_2021,positive regulation of cytokine production involved in immune response (GO:0002720),4/33,0.086769812594453,0.4104246002583244,0,0,2.556852689115325,6.250217446938822,SLC7A5;WNT5A;NOD2;CD55
GO_Biological_Process_2021,positive regulation of telomere maintenance via telomerase (GO:0032212),4/33,0.086769812594453,0.4104246002583244,0,0,2.556852689115325,6.250217446938822,CCT6A;NEK2;MAPK15;AURKB
GO_Biological_Process_2021,RNA stabilization (GO:0043489),4/33,0.086769812594453,0.4104246002583244,0,0,2.556852689115325,6.250217446938822,DKC1;SLC11A1;E2F1;AXIN2
GO_Biological_Process_2021,vasculogenesis (GO:0001570),4/33,0.086769812594453,0.4104246002583244,0,0,2.556852689115325,6.250217446938822,SHH;TBX20;TNNI3;VEGFA
GO_Biological_Process_2021,nucleic acid phosphodiester bond hydrolysis (GO:0090305),7/75,0.0895282273640666,0.4104246002583244,0,0,1.9099174507879697,4.609015301650574,FEN1;RFC3;RFC4;PCNA;POLD2;DNA2;DNASE1
GO_Biological_Process_2021,alanine transport (GO:0032328),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,SLC6A6;SLC6A14
GO_Biological_Process_2021,aromatic amino acid family metabolic process (GO:0009072),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,KYNU;PAH
GO_Biological_Process_2021,cellular response to interleukin-4 (GO:0071353),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,LEF1;TCF7
GO_Biological_Process_2021,"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,TFAP4;FOXM1
GO_Biological_Process_2021,glycine transport (GO:0015816),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,SLC6A20;SLC38A5
GO_Biological_Process_2021,granulocyte activation (GO:0036230),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,CXCL6;CXCL8
GO_Biological_Process_2021,indolalkylamine catabolic process (GO:0046218),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,TDO2;KYNU
GO_Biological_Process_2021,lactation (GO:0007595),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,APLN;VEGFA
GO_Biological_Process_2021,long-chain fatty acid import into cell (GO:0044539),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,SLC2A1;SLC27A5
GO_Biological_Process_2021,lung epithelium development (GO:0060428),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,BMP4;STRA6
GO_Biological_Process_2021,morphogenesis of an epithelial sheet (GO:0002011),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,DLL4;TBX20
GO_Biological_Process_2021,myeloid dendritic cell differentiation (GO:0043011),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,CSF2;DHRS2
GO_Biological_Process_2021,negative regulation of humoral immune response mediated by circulating immunoglobulin (GO:0002924),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,C4BPB;CD55
GO_Biological_Process_2021,negative regulation of inclusion body assembly (GO:0090084),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,DNAJB1;HSPA1B
GO_Biological_Process_2021,negative regulation of sodium ion transmembrane transport (GO:1902306),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,HECW2;PCSK9
GO_Biological_Process_2021,negative regulation of sodium ion transmembrane transporter activity (GO:2000650),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,HECW2;PCSK9
GO_Biological_Process_2021,negative regulation of transcription by competitive promoter binding (GO:0010944),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,TFAP2A;DACH1
GO_Biological_Process_2021,negative regulation of transforming growth factor beta production (GO:0071635),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,LAPTM4B;CDH3
GO_Biological_Process_2021,neuron projection fasciculation (GO:0106030),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,EPHB2;EPHB3
GO_Biological_Process_2021,positive regulation of coagulation (GO:0050820),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,F12;SERPINE1
GO_Biological_Process_2021,positive regulation of epidermis development (GO:0045684),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,BMP4;SULT2B1
GO_Biological_Process_2021,positive regulation of establishment of protein localization to telomere (GO:1904851),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,CCT6A;DKC1
GO_Biological_Process_2021,positive regulation of hemostasis (GO:1900048),2/10,0.0900071039549422,0.4104246002583244,0,0,4.63037109375,11.149316267740788,F12;SERPINE1
