Gene,t_stat,p_value,log2FC,p_adj,group
MIR548I1,-0.10196003290819347,0.9190887355424056,-0.03360523941091342,0.9458232618358771,NS
SLC1A6,0.10185284677801497,0.9191645645498452,0.0014642934937734529,0.9458261667181832,NS
DRD3,0.10169336775833109,0.919291382727693,0.0009487584869576453,0.9459166669511283,NS
AIRN,0.10158589867514847,0.9193807062774831,0.0039047225556445575,0.9459685805838335,NS
TTC13,0.10155420428932196,0.9194754188031151,-0.07208457029977122,0.9460016826850705,NS
FLJ12825,-0.10141937408766048,0.9195053398163289,0.00454672048764726,0.9460016826850705,NS
LOC338797,0.10139727782190228,0.9195294955586514,0.0014100750605401842,0.9460016826850705,NS
LINC01093,0.10124682755284219,0.9197063911348435,-0.020046943085894026,0.9461436732608028,NS
LINC01347,0.10038599905147455,0.9203278039954688,0.013628128349735924,0.9465828763802767,NS
PDHA2,0.10043088062881868,0.9203139052443357,0.0007569512811825621,0.9465828763802767,NS
ARHGAP19-SLIT1,-0.10038162320189274,0.9203244157293786,0.007056341969129742,0.9465828763802767,NS
TREML5P,0.10056034481507328,0.9202821318876129,-0.0066299858049846325,0.9465828763802767,NS
SMARCA5-AS1,0.1005028760329429,0.9202469990891314,-0.010154590760047877,0.9465828763802767,NS
EPGN,0.10020940119804475,0.9204606766333432,0.10727587913294845,0.9466326628013356,NS
LOC100287036,0.10030386023365853,0.9204205210587428,-0.11938120818105658,0.9466326628013356,NS
HIST1H4F,0.1001686371859518,0.9204929048541587,0.5645935508989988,0.9466326628013356,NS
LOC101927139,-0.09990664470805384,0.9207219277098986,-0.004688591855330104,0.9468281780159769,NS
PACERR,-0.09971099763440418,0.9208577066903918,0.05966312849951222,0.9469277930371578,NS
ACE,0.09912365271040197,0.9213255832621252,0.07923334465396525,0.947288833253077,NS
ZNF566,0.09925271092976128,0.9212655089561285,-0.04126771359079706,0.947288833253077,NS
RABL2B,-0.09916114981232013,0.9212898013204762,0.008009906583022808,0.947288833253077,NS
LOC1720,0.09897606851354186,0.9214467236838758,0.0011656572470030158,0.9473333390043007,NS
LOC729218,0.09899325900325914,0.9214258110795606,0.005514435900312087,0.9473333390043007,NS
SPANXA1,0.09868168028250801,0.9216892447911043,0.0005096234014910052,0.9474800981614704,NS
SPANXA2,0.09868168028250801,0.9216892447911043,0.0005096234014910052,0.9474800981614704,NS
FRG2,0.09863710067049479,0.9217062723485638,0.0005942596929462869,0.9474800981614704,NS
KRTAP5-2,-0.0985073397120393,0.9218561189355411,-0.11060893621857881,0.9475941081484828,NS
LINC01567,-0.09804256885162828,0.9221979890979757,0.007473216226040025,0.9478903175887562,NS
ZNF705B,-0.09801267349591092,0.9222611332949774,-0.00032586340365969293,0.9478903175887562,NS
SNORA61,0.09794604584943335,0.9222601778449435,-0.3179412873710801,0.9478903175887562,NS
MIR1184-1,-0.09766355241292998,0.9224793302465175,-0.002190170864814163,0.9479144103736541,NS
MIR1184-2,-0.09766355241292998,0.9224793302465175,-0.002190170864814163,0.9479144103736541,NS
MIR1184-3,-0.09766355241292998,0.9224793302465175,-0.002190170864814163,0.9479144103736541,NS
CDK2AP2,-0.0978102490206663,0.9223591941996994,0.004151663648198856,0.9479144103736541,NS
USP18,-0.09774213333320374,0.92241322534067,0.05136091718805602,0.9479144103736541,NS
CEACAM4,-0.09755824952665017,0.9225579625405282,0.045232571376013775,0.9479551839379453,NS
MZF1,-0.09722722883259252,0.9228202386711135,0.020991708829408928,0.9481302677603962,NS
GPHN,0.09720083003931307,0.9228452355539327,0.013992063729147297,0.9481302677603962,NS
NEAT1,0.09726873496505077,0.9227973369100435,-0.12420549839577344,0.9481302677603962,NS
BBS2,-0.09711537199343558,0.9229090469880393,0.01166020123554734,0.948131537818992,NS
LOC100506444,0.0967699384425221,0.9232000080786039,0.1309216782199617,0.948131537818992,NS
LOC646813,-0.096637529475357,0.9232981934845672,-0.0007046818099801389,0.948131537818992,NS
KRTAP7-1,-0.09663752947535695,0.9232981934845672,-0.0005965964923677338,0.948131537818992,NS
BIRC8,-0.09663752947535696,0.9232981934845672,-0.00021736173498531058,0.948131537818992,NS
TEX36,-0.09663752947535693,0.9232981934845672,-0.0004883924625645165,0.948131537818992,NS
GACAT1,-0.09663752947535699,0.9232981934845671,-0.000542509328729116,0.948131537818992,NS
TBC1D21,-0.09663752947535707,0.9232981934845671,-0.0003800695245823535,0.948131537818992,NS
HIGD2B,0.09659208835010763,0.9233529522645508,-0.0034994160630986426,0.948131537818992,NS
SNORD116-11,-0.09665338995196186,0.9233419444981796,-0.009072413001071956,0.948131537818992,NS
LOC101926962,0.09674350879559829,0.9233099857822583,-0.020640170964113927,0.948131537818992,NS
SLC25A37,0.09660099792814032,0.9233200175341458,0.13439060327818986,0.948131537818992,NS
STUB1,0.09680385385601772,0.9231557991940389,0.0398332659795928,0.948131537818992,NS
LINC01566,0.09644866907970537,0.9234538481226426,0.003533317592812807,0.9481951330286752,NS
C8orf82,-0.09599844427155514,0.9238079211895507,0.0637816058791385,0.9484386420042569,NS
LINC00954,0.09605215555718032,0.9237581170666384,0.09410101000213922,0.9484386420042569,NS
SNORD49B,0.09598614790118995,0.9238031345540493,0.021196394393835007,0.9484386420042569,NS
NTSR1,0.09599153349249477,0.9238682927683823,-0.5445356679825006,0.9484606105383402,NS
ANKRD17,-0.0957781788130465,0.9239730395773459,0.03287144739931058,0.9485281317453088,NS
SNORD67,0.09538733641444268,0.9242803505980592,0.02818313052445287,0.9488035859515911,NS
LOC145474,-0.0949919645286076,0.9246082717447706,-0.2048652505573717,0.9491001729872084,NS
BTBD2,0.09487652724538838,0.9246835215936478,0.029169632725728256,0.9491373816484462,NS
PIWIL3,0.09475366504924114,0.9248168575370788,0.0589662698607715,0.9492342068756789,NS
FOXD4L3,0.09456202417931119,0.9249956792800009,-0.001975081553105995,0.9493777086988361,NS
ACSM2A,0.09446519921479232,0.9250906497717533,0.008755246378365944,0.9494135179989674,NS
LOC101927735,-0.09436232961909939,0.9251085943585435,-0.001268001115649408,0.9494135179989674,NS
SNORA76A,0.09427077278095161,0.9251601857889014,0.30913095823671854,0.9494264266407483,NS
GOLGA8B,-0.09416330530510496,0.9252449030372443,0.2607021233565492,0.9494733274431532,NS
AANAT,0.09399300945706555,0.9253814073264427,0.008726864975349219,0.9494932932243997,NS
PSCA,0.09403266115374587,0.92535413203118,0.08879069296503062,0.9494932932243997,NS
BICD2,0.09400673667748917,0.9253812259744485,-0.0269685747068924,0.9494932932243997,NS
CSTF2T,-0.093841035427943,0.9255179243558405,-0.01752408922623161,0.9495933305419172,NS
SNORA68,-0.09366346068257322,0.9256430201332422,0.30479476040669873,0.9496816415667193,NS
PHF11,0.09359194133703513,0.9256974093973371,0.029413189094682934,0.9496974054674591,NS
SPDYE5,-0.09351286554720571,0.9257747767055061,-0.04854620930094944,0.9497367408272994,NS
CWC15,0.0933634249185409,0.9258836845446122,0.005013994379054587,0.9497683926436387,NS
KLF7,0.09342427806692973,0.9258452903300621,-0.11016751554193371,0.9497683926436387,NS
LY86-AS1,-0.09309056311829582,0.9261046818932417,-0.0026982666440822506,0.949874975283598,NS
RECQL5,0.09310511412053034,0.9260826423538946,0.02268562957177922,0.949874975283598,NS
CDH5,0.0931996924772482,0.9260383502392536,-0.1110017101489591,0.949874975283598,NS
KCNK17,-0.09292817170033005,0.9262439827898014,-0.03448916292722082,0.9499778137716034,NS
SPIN2A,0.09262368443309017,0.9264689416273135,0.01010294309026094,0.950131593099411,NS
GPR75,-0.09256572241880891,0.9265309024562443,-0.1148710800976962,0.950131593099411,NS
CCKBR,-0.09251779938725747,0.92655008906292,-0.0002764048367277852,0.950131593099411,NS
CATSPER2P1,-0.09260237674549399,0.9264915980032262,-0.03835998622865722,0.950131593099411,NS
ALG1L9P,0.09232337955125303,0.9267103709871889,0.006040088854214476,0.9502559132155323,NS
PDCL3P4,0.09219776471519772,0.9268143745392052,-0.015177282752917964,0.9502824781456118,NS
TAPBP,-0.09221534222266663,0.9267867523422714,0.012451207815147747,0.9502824781456118,NS
LOC101926955,0.09165664511485418,0.9272390517032782,0.014557171940643501,0.950677854830257,NS
ZNF354A,0.091297728841808,0.9275593431375911,-0.07253438707760296,0.9509661783121884,NS
PON1,-0.09121767960635474,0.9276753063676286,0.3174663717855394,0.9509667837698876,NS
NPIPB11,-0.0911004193951894,0.9276771633258191,-0.0644682228483866,0.9509667837698876,NS
MIR548I2,0.09111482884050022,0.9276663020119189,0.0019012017346906052,0.9509667837698876,NS
OR11H6,-0.09103700774373712,0.9277336858093304,-0.002032332353965143,0.9509846669414036,NS
ALPK3,0.09064333449043863,0.9280565899663306,-0.2984255888099545,0.9512755948707194,NS
SLC5A5,-0.0902227069484426,0.9283650896707909,0.012654231475055344,0.951551734078607,NS
C14orf166,-0.09000201092986154,0.928541235410805,0.022344866243759753,0.951692196131964,NS
LOC100287728,-0.08944393013988182,0.928987352027262,-0.0012598123701631474,0.952109336657631,NS
OR7E24,-0.08938207104752002,0.9290303322643674,0.0005389813354339246,0.9521114490772891,NS
ARID5B,-0.08936309008297483,0.9290676603072971,-0.16219488827323758,0.9521114490772891,NS
C1orf185,-0.08924199229090715,0.9291607151587796,-0.00030236123722107017,0.9521667156857023,NS
PLEKHA4,-0.08893623504811826,0.9293895492414979,-0.09900920549507486,0.9523288579789869,NS
NKTR,0.08892315598593027,0.9293972048406041,0.0485285969999083,0.9523288579789869,NS
KANSL1L,0.08875211906634821,0.9295337588557889,0.020936659608337127,0.9524286790246508,NS
FLG2,-0.08851581164165571,0.9297405370359472,0.009373254677359333,0.9526004424598691,NS
OR5B21,-0.0879538677982489,0.93016129327653,-0.00037518075130543727,0.9528787765381922,NS
USP17L1,-0.08803111343595173,0.9301038206044799,-0.0026682992745499096,0.9528787765381922,NS
CFAP57,-0.08797262720299158,0.9301688122715851,-0.0033650005463020938,0.9528787765381922,NS
VWA5B1,-0.08818279610895338,0.9300789042761414,0.05579312615652879,0.9528787765381922,NS
IGBP1P1,-0.08769474342668565,0.9303686301552644,-0.0024554738738858384,0.9530433549462691,NS
LHX4-AS1,0.08760917920895388,0.9304509997584977,-0.02302520832517141,0.9530876138615539,NS
RSAD1,-0.08751941026677951,0.9305062160708402,-0.003188598382489083,0.9531040563281268,NS
SP2-AS1,-0.0874040942104257,0.9306528909220992,-0.08087293056765521,0.9532141731262713,NS
SLC39A9,0.08720841360140938,0.9307526759866078,0.015559485766139858,0.9532762561680942,NS
GPX6,-0.08715254636703156,0.9307955980495827,-0.0004982242816529668,0.9532800973880416,NS
LOC101928048,-0.08700842363182935,0.9309234723797117,-0.0032318332126206467,0.953290705820857,NS
TMEM55A,-0.08706597551796508,0.9308897796389846,-0.14855532979231656,0.953290705820857,NS
THSD7B,-0.08705636245923928,0.9308839776909694,0.06520769916113439,0.953290705820857,NS
GOLGA2P9,0.08687271170142334,0.9310411155666438,0.000606301770171307,0.9533710590099236,NS
GLIPR1L1,0.08670370686806463,0.9311552614122354,0.02351592447048531,0.953447824366902,NS
ARL6IP4,-0.086594115625208,0.9312380643848147,0.024918613716685023,0.95349249136944,NS
SLC24A1,0.0863413832895984,0.9314446898664438,-0.0026067714804272057,0.9536639308590927,NS
LOC102503427,-0.08615954934230677,0.9315836957835991,-0.001071393110736462,0.9537661262343151,NS
SMOC1,0.08602288570973499,0.9317240441793561,0.43126723878421225,0.9538657799224688,NS
CCDC157,0.08596374170693051,0.9317594230899462,-0.0052650861502725466,0.9538657799224688,NS
LDHC,0.08563634509971335,0.9320052535664471,0.0020133471769245292,0.9540773083242778,NS
RSRP1,-0.08559478779869877,0.9320523646568178,-0.09352696113673709,0.9540854019638394,NS
NDUFS8,0.0854757323305455,0.932127018736197,0.015190310967278187,0.9541216878218335,NS
CCR4,0.08533325341849392,0.9322373270204551,0.355349792219968,0.9541300705254385,NS
TAS2R43,0.08534289653299292,0.932231044261019,0.06651273627444354,0.9541300705254385,NS
LOC100506682,0.08532792522818082,0.9322528277841008,0.0011282780758942665,0.9541300705254385,NS
FAM195A,-0.0850618980448661,0.9324523157968059,0.0029065705656963203,0.9542539763343595,NS
GYPB,0.08506346340507111,0.9324503538068,0.0016531743514011793,0.9542539763343595,NS
SIAH2,-0.08499060962377618,0.9325116369398954,0.012359385619663321,0.9542745551730076,NS
GABRG3-AS1,-0.08466198799560357,0.9327917704630269,-0.0009831928809893378,0.9545210884697763,NS
SNORA62,-0.08449163024206341,0.932906792572443,0.2539712027896033,0.9545986504664244,NS
C16orf92,-0.08411789805029053,0.9332009805265237,-0.0007863654158175928,0.9548595300241121,NS
LINC00276,-0.08406117367195097,0.9332481771000602,-0.0009378946253772481,0.9548676744968285,NS
UHMK1,-0.08387102168115765,0.9333997000706291,0.021343266970349717,0.9549825570049117,NS
SNORD9,-0.08383508273445954,0.9334400440971253,-0.16445462259663723,0.9549836849181335,NS
C7orf57,-0.08346421597964032,0.9337341173080043,-0.005579070215074838,0.9552042321580391,NS
LINC00562,0.08347142046264512,0.9337237756548932,0.015491309423271815,0.9552042321580391,NS
C18orf42,-0.08331173170792107,0.9338403846961718,-0.00034265701198087084,0.9552727869678873,NS
MAN1B1-AS1,-0.08300568297092412,0.9340806010137748,0.021641964437605132,0.9554783534223539,NS
DLGAP2-AS1,-0.0830437965376953,0.934149368357396,-0.003304158447336225,0.9555085334711496,NS
STXBP6,0.08277864653244388,0.9342630677972679,0.10122644505471046,0.955544507771468,NS
PTX4,0.08278849909021024,0.9342607204558416,0.0017082321292416491,0.955544507771468,NS
LOC100130298,-0.08262982638465062,0.9343986967021588,0.17709506323888413,0.9556430629520377,NS
MAGEB10,0.08215368274729044,0.9347561416052603,0.03475894985092631,0.955968459493428,NS
SNORD12C,-0.0819233083373694,0.9349844183650142,-0.007984544375272334,0.956161734896457,NS
KCNC4-AS1,0.08154919980046195,0.9352412919779369,0.003250160628333165,0.9563272254377241,NS
PARP6,0.08151218423695888,0.9352641340161831,0.05998850921779386,0.9563272254377241,NS
ANKH,0.08159428985715218,0.9352079489753842,0.07378890723696507,0.9563272254377241,NS
LOC100506790,0.08134314776346271,0.9354007148262069,0.046285496943277576,0.9563294347252475,NS
SNORD115-33,0.08133735163468503,0.9354029760616089,0.006654303289213674,0.9563294347252475,NS
LOC101928626,0.08131135439479112,0.9354234822567304,0.006629072149013246,0.9563294347252475,NS
LINC01501,-0.08144977773533152,0.9353219229604594,0.06798776236472437,0.9563294347252475,NS
PGAP1,-0.08104103306913933,0.9356404676801673,0.02655419049850849,0.9565110868080047,NS
LOC101928944,-0.08089724859811549,0.9357677472049337,-0.0006062016858387562,0.9566010205821753,NS
ZDHHC12,0.08069641329851904,0.9359104736849904,0.04637769070618969,0.9567067369932342,NS
RSRC2,-0.08057463159976289,0.9360108939613442,0.0751090071947722,0.9567692000774224,NS
DYSF,-0.08048564661407957,0.9360892887252581,-0.09863901361455918,0.9568091448787382,NS
SLC12A4,0.08021748138098474,0.9363375370536994,-0.17746997013240318,0.9569824997580457,NS
PRAP1,0.08020727622632325,0.9363108693246794,0.520068211511175,0.9569824997580457,NS
GBX1,0.07994144526007617,0.9365093017778139,0.0023822316498465362,0.9571178552017839,NS
SNORA7B,-0.07952592763897214,0.9368385471822311,0.3268969129775279,0.9572313983073298,NS
KRT13,-0.07951572432709098,0.9368564038824778,-0.015586039108374417,0.9572313983073298,NS
LOC101929406,-0.07970308263034215,0.9367004943270023,-0.004261575434024056,0.9572313983073298,NS
NTN5,0.07975193397868069,0.9366615234180966,0.015260398829878091,0.9572313983073298,NS
LOC101928514,0.07956173962262808,0.9368247571849042,-0.026996732378017363,0.9572313983073298,NS
KCNT1,-0.07958525745311908,0.9368248468326922,0.07292674809245897,0.9572313983073298,NS
HARBI1,0.0793120656387386,0.9370117205670823,0.02593671797538777,0.9573498984726695,NS
DPH6-AS1,0.07923383832586535,0.93708611020765,0.0005464827937053385,0.9573857085647931,NS
PAIP2,-0.07905753243045675,0.9372183590083483,-0.022926417932319865,0.95746638577402,NS
ZNF780B,-0.0790229016658424,0.937243764049503,0.030290174281216053,0.95746638577402,NS
BLOC1S5-TXNDC5,0.07879419802806725,0.9374331906926784,-0.07024405159367642,0.9576197006547044,NS
PADI4,-0.07863106501663568,0.9375482392112974,0.05768164043856194,0.957697026084878,NS
LOC100506526,-0.07807160849560121,0.9380149893275236,-0.0016261180826524814,0.9580531657478749,NS
ZDHHC5,0.07812964247963346,0.9379596437429785,0.00015021619834509892,0.9580531657478749,NS
LOC101927446,-0.07809258416462447,0.9379899427243861,-0.003758015022767125,0.9580531657478749,NS
LOC440896,-0.0776172976957662,0.9383834383156796,-0.05609215162118064,0.9583892628357553,NS
TRMT12,-0.07761995675154951,0.9384561253260238,0.16749634987702855,0.9584232769287052,NS
RIOK2,0.07740625938564627,0.9385191371307595,0.0390649776510279,0.958434657751162,NS
HFE,-0.07737833325312377,0.9385460358673545,0.0696795090606388,0.958434657751162,NS
LOC101927972,0.07728505053874131,0.9386209319724794,0.0045166385055078195,0.9584709214703868,NS
NPIPB3,0.07719282691318607,0.9386983189147831,-0.01306691208021249,0.9585097255532313,NS
LOC102724601,-0.0769320630616903,0.9389133503728834,-0.00534470213745121,0.9586649259340174,NS
LINC01574,-0.07693593890767675,0.9389290972073187,-0.0027514649973083734,0.9586649259340174,NS
ZNF730,-0.07672054308932952,0.9390630212387652,0.03040503720823684,0.9587614400430688,NS
LINC00452,-0.07653511220890705,0.9392626459624103,-0.0009294253467042393,0.958925022114411,NS
CLUH,0.0763598273493239,0.9393478893226962,0.029915461023234613,0.9589718195552116,NS
AADACP1,-0.07587922912609736,0.9397301869971616,0.13557558797475333,0.9593218604288319,NS
ZNF84,-0.07566526992534131,0.9399132606544028,-0.0423569536634858,0.9594624976123776,NS
ULK4,-0.07564021197794865,0.9399468033192264,-0.06615148910913415,0.9594624976123776,NS
DPPA2P3,-0.07546410132265374,0.9400662271639824,-0.006030180859091572,0.9595441533538577,NS
ACBD5,-0.07522953028099293,0.9402530254782162,0.0363677159660325,0.9596625201245229,NS
SNORA49,-0.07520766992497574,0.9402610589188496,0.6497647148480867,0.9596625201245229,NS
RAB39A,-0.07523613487690564,0.9403028763701146,0.43319644434071125,0.9596649527927493,NS
LINC01204,-0.07509621072193132,0.9403502839958758,0.018674778091111566,0.959673090301251,NS
DDB2,0.07498932670291424,0.9404459553203883,0.12278527346602175,0.9596902368616642,NS
LOC100506321,-0.07502451374232613,0.940418090829037,-0.11114798547878402,0.9596902368616642,NS
PHLDB3,-0.07480959987751588,0.9405813729314442,-0.0034277034169640785,0.9597881794481792,NS
FBXO46,0.0742492435463043,0.941023850112366,0.00993663987978799,0.9601994304542784,NS
GTF2F1,-0.07390225786825783,0.9412990778567876,0.019304273884343637,0.9604065585194694,NS
OR5H14,0.07389020547016818,0.9413057706199205,0.0003582595810354911,0.9604065585194694,NS
SNORA63,-0.07377305977081529,0.941402259640081,0.17753865922746215,0.9604647377940305,NS
LOC101927692,0.07367704816270457,0.9414812101648684,0.068807061052855,0.9605050193079667,NS
SLC38A10,-0.0735261940354504,0.9415941784614961,0.014050948022636511,0.9605800011334718,NS
BTAF1,-0.07339568781032534,0.9417051933913152,-0.03114625322308573,0.9606529840028105,NS
CAPRIN2,0.07313421832117466,0.9419078137389607,0.1855779453389923,0.9608194054219453,NS
LINC01436,0.0728878269550041,0.9421012599390425,0.09940587058705086,0.9609393157624627,NS
TMEM9B-AS1,-0.07291570740450407,0.9421043365703731,-0.09519287835465273,0.9609393157624627,NS
SCARNA3,-0.07277021557231426,0.942204395414194,-0.1188960673292565,0.9610010966806297,NS
OR52D1,-0.07249157059637734,0.9424198021443678,-0.0030690245247341624,0.9611402357298355,NS
LSP1P3,0.07258388479460047,0.9423963948383841,-0.000268941760788257,0.9611402357298355,NS
LINC00668,0.0722960727940678,0.9425764608777754,-0.11715200473553544,0.9612194414985561,NS
SPR,-0.07233009347415509,0.9425558725157416,0.07946377674754679,0.9612194414985561,NS
DLGAP1-AS5,0.07220379074621089,0.9426428246037677,0.010203269725812508,0.9612468376097754,NS
DISC1-IT1,-0.07206584005900066,0.9427553472964709,0.1860204231685958,0.9612810211508324,NS
USP17L4,-0.07210422857738942,0.9427375001684934,0.01714596630016814,0.9612810211508324,NS
DNAH11,-0.07196219655071455,0.9428396689598314,0.013917159062347889,0.9613252193644842,NS
RRN3P1,0.07194534549851196,0.9428776981020247,-0.05346976210232013,0.9613252193644842,NS
SNORA10,0.07181290698164994,0.9429527282105641,0.9973881607331867,0.9613614408769288,NS
STK11,-0.0717517475697624,0.9430115064982665,0.0365597032593179,0.9613810909531152,NS
BMS1P6,0.07151092200390247,0.9431926024343797,0.1750417522670542,0.9615254345192302,NS
SLC27A1,-0.07128016351608583,0.9433896805316557,-0.06600837167593321,0.9616860581166328,NS
PLCXD2-AS1,0.07105841256631672,0.9435511779833231,0.03405420202410481,0.9618103990702082,NS
RPS26P11,0.07087588636642106,0.9437137813759138,-0.020209881738913582,0.9619358569032141,NS
RPL31P11,-0.0706319873984276,0.9438994339554858,-0.012553740812029979,0.9620847974845327,NS
TNRC18P1,0.07063269906586893,0.9439467783065304,-0.08001021826138843,0.9620927585905986,NS
EPS8L1,-0.07033374164993461,0.9441285408645673,-0.019404948398188182,0.9622377154904141,NS
AKAP8,0.07020875436567452,0.9442248920856735,0.021013567388076027,0.9622553171606762,NS
C11orf88,-0.07025388948028022,0.9441895033107732,-0.0004257495872511119,0.9622553171606762,NS
LOC440173,-0.07014335731123646,0.9442824384036786,-0.010713270366477179,0.9622736661359208,NS
ACRC,-0.07006300983081665,0.9443415372687967,0.028109940350301343,0.962293595635769,NS
RNH1,0.06978397904655517,0.9445647229711913,0.006945467460145238,0.9624807226155389,NS
LOC647859,0.06971893612141962,0.9446167381814033,0.0045472851875896225,0.9624934240655934,NS
CRELD2,-0.06925632782173413,0.9449810354862838,0.10521506059993513,0.9628243031021226,NS
CASC6,0.06916990570662185,0.9450495651811972,0.0013022544665776542,0.9628538147136236,NS
ZFP69,0.06907637092585732,0.9451236072935336,0.03937153323613929,0.9628889398876139,NS
ZNF503-AS1,-0.06890886227661826,0.9452652949529832,0.16182102030401824,0.962992976305082,NS
DNAL1,0.06864385007140536,0.9454661248233986,0.03746194822705906,0.9631572528654289,NS
CDC42P3,-0.06825175521977618,0.9457907585088533,-0.006069072340440712,0.96338073832094,NS
PACRGL,-0.06828890906143692,0.9457481330783964,0.01272754584373681,0.96338073832094,NS
TMPRSS11B,0.06817371856505942,0.9458438519354955,0.0004624625848587728,0.96338073832094,NS
GALNT5,-0.0681956524488159,0.9458345142769626,-0.05706120688150129,0.96338073832094,NS
RPP25L,0.0675945730138636,0.9463124147462958,0.08964117352658452,0.9638176498395352,NS
TCERG1L-AS1,-0.0675855926281192,0.9463631916097084,-0.0071525692868570495,0.9638290282910175,NS
DEFB108B,-0.06731212498572063,0.9465591717757045,-0.001511557409715706,0.9639691702150354,NS
AAGAB,-0.06724081094259297,0.9465800156405613,0.022267590088175027,0.9639691702150354,NS
FKBP7,-0.06714384174629769,0.9466846375936773,-0.07877773050342629,0.9640353728546208,NS
ZBED6,0.06690528343457863,0.9468469030402327,0.20501613953527809,0.9641373592448403,NS
ZCCHC6,-0.06678204035762542,0.9469432593963747,0.013124646782137539,0.9641373592448403,NS
RPL23P8,0.06680181203274634,0.9469410106068712,5.182336247899766e-05,0.9641373592448403,NS
UBE2E1-AS1,0.06680157924598458,0.9469279834570559,0.0029238657651136646,0.9641373592448403,NS
NDUFB6,-0.06642746288677023,0.9472252990685487,0.005993752581705536,0.964384172619847,NS
RNU4ATAC,-0.06635912383781845,0.9472802151441563,0.21350746241903407,0.9643997371045928,NS
OPA1-AS1,-0.0658145397098035,0.9477159498836971,-0.015112153316928056,0.9648029849976848,NS
ZNF705D,0.06572080839049088,0.9477898524879622,0.0009108498571950736,0.9648378587027127,NS
PHIP,0.06562947398290689,0.947859858417529,0.028672387924862264,0.9648687628915793,NS
LOC143666,0.06555053333109702,0.947920499255347,0.011741991974985044,0.9648901317499634,NS
HP,0.06547765203697666,0.9479836453470774,-0.2415391854810378,0.9649140488170344,NS
SLC22A1,0.06525341382589517,0.9481579973610996,0.012588633950350758,0.9650511511409335,NS
TBC1D25,0.06518863966462211,0.9482070341299118,0.021213081967333736,0.9650606993678864,NS
IDH1-AS1,-0.06505163186724526,0.9483157451438504,0.016446946369881088,0.9651309791661402,NS
PANK2,-0.06503495493595227,0.9483657344289965,0.0644528988869002,0.9651414926217563,NS
ARL10,-0.06460104755563681,0.9486767079412378,-0.013058149023208898,0.9654175949008097,NS
LOXHD1,0.06460537086926796,0.9487427115968615,-0.011234206302355554,0.9654443410394333,NS
MYT1L-AS1,-0.06447879529433133,0.9487823331812577,-0.0001840524389671713,0.9654443410394333,NS
ZBTB42,0.06424684975285651,0.948958575888076,0.00674669483367385,0.9655833048798853,NS
KCNN1,-0.06400308575085024,0.9491491181343426,-0.0012251692451803464,0.9657368065439151,NS
SNORD48,0.0638825747859676,0.9492435895750768,0.010985547645985472,0.9657925496843124,NS
LOC101929680,0.06370269487074802,0.9493901329374086,0.035015895911602035,0.9659012656841461,NS
LOC101928402,-0.06355259633887263,0.9495290549788498,-0.04023124032182501,0.9659214597653006,NS
DEXI,0.06360162200300874,0.9494865840316891,-0.02374786665644546,0.9659214597653006,NS
FAM47A,-0.06366413264961772,0.9495098067144969,0.021651013145462063,0.9659214597653006,NS
FASTK,-0.06300495538570434,0.9499400069268469,0.01626036760158911,0.9662926881927282,NS
PIGH,-0.06298618919566114,0.9499733959981518,0.030832217685589747,0.9662926881927282,NS
LOC730183,-0.06276751818749046,0.9501475359003743,-0.05982386680695306,0.9664097148010369,NS
GGTLC1,-0.06272106038802373,0.9501678684272029,-0.0016216762328731538,0.9664097148010369,NS
LOC101929116,0.06225152148755291,0.9505502568539941,0.00038933883406964617,0.9667382206606827,NS
ORMDL1,-0.06222032351635575,0.9505703025225787,-0.009975068578431667,0.9667382206606827,NS
TPGS1,0.062144538612291335,0.950632339474198,0.0881660330056353,0.9667609115521973,NS
LINC00620,0.06204999610407452,0.9506981007423387,0.09381037965789163,0.9667873878929236,NS
SLC36A2,0.061718909124206064,0.9509609241304816,0.04764072306827416,0.966973845720946,NS
FAM71D,0.06175234748609177,0.9509395672352446,0.0009893135329332864,0.966973845720946,NS
SNORA12,0.06156742175824911,0.9510818947828106,0.27257542748771524,0.9670564465377487,NS
YME1L1,-0.06151509586807235,0.9511265576345285,0.018117022429213314,0.9670614542132393,NS
TLE2,-0.06136200674208918,0.9512442323278198,0.18032420800737903,0.9671002898412425,NS
TOP1P2,0.06141526898925433,0.9512122194915695,0.0006484605650746381,0.9671002898412425,NS
SNORD10,0.06100873115592411,0.9515239343533941,0.5080622047958467,0.9672634280043525,NS
PRKX-AS1,-0.06109903518437644,0.9514801317542636,-0.06450152903206541,0.9672634280043525,NS
LOC101927120,-0.061013150050292266,0.9515216415758556,0.004062821255428117,0.9672634280043525,NS
LOC101928231,-0.06051859972738458,0.9519255614246416,-0.0029834954608314035,0.9676312795133902,NS
CRABP2,-0.060397319882348935,0.9520094310110127,0.09287627923287678,0.967676113653162,NS
PPP2R1A,0.06032547361057921,0.9520670872345414,0.020705504276682163,0.9676943004193208,NS
ASIC3,0.06024999318217303,0.9521462506325975,0.08973839109275161,0.9677343449463287,NS
PARGP1,0.06011396082161194,0.9522466798649347,-0.043884520926827264,0.9677959992145772,NS
ANKRD42,-0.05970978299377426,0.9525545305714685,0.01324165176791503,0.968068448007486,NS
C17orf80,0.059663702881077564,0.9526362354720179,-0.08419019526190041,0.9681110546810469,NS
LSR,-0.05952646689504307,0.9527176618659137,-0.11202882854487228,0.9681533747773874,NS
