Gene,t_stat,p_value,log2FC,p_adj
PCDH7,-3.564559433238668,0.0007424417939819475,-1.2814863408161816,0.002814340108776429
TFCP2L1,-4.206522594790689,7.711177441368775e-05,-1.2813263498432823,0.0003910381625612638
EMP1,-6.188679270440048,3.4738595284958736e-08,-1.281230374342818,4.98466070079455e-07
UGT1A1,-5.550801322218225,6.216766438888446e-07,-1.2807990511122376,5.9638922135058364e-06
TNFSF12,-7.379078856540152,3.821204541500299e-10,-1.2807094687654605,1.0863648799293374e-08
GJC1,-2.576234694271656,0.01281840475475447,-1.280416032225825,0.03319309407445251
KIAA1683,-6.909838994399797,8.223095817829906e-09,-1.2804015378038813,1.4386575113063161e-07
FAM107B,-7.716903948597466,5.876382761603864e-11,-1.2795109708145773,2.193368878625639e-09
IGSF9,-4.13964795841412,0.00012322095892665358,-1.2787914354619807,0.0005869456364139834
PNPLA7,-8.08554527475928,1.2608763338076622e-11,-1.2787852783910651,6.1550612817929e-10
CYBRD1,-6.347502437409604,2.4874522131608524e-08,-1.2786006562799273,3.7482747405252327e-07
ABCA10,-7.145682909798437,2.6571087280850774e-09,-1.277844767775738,5.5868490986817476e-08
CNTN4,-7.232892233860301,4.496497990470285e-10,-1.2777975472570768,1.246318622962242e-08
C5orf30,-7.182195713242578,5.751255533019413e-10,-1.2777719012311524,1.536361741509994e-08
AMN,-4.233165583047922,7.051617803371405e-05,-1.2769143438982837,0.0003604456434842396
GGT6,-4.824349021039064,7.823612793697751e-06,-1.276757688042947,5.296117967939596e-05
DSC2,-5.24068395982839,1.9877505162561583e-06,-1.276363898161609,1.6227405757668522e-05
CSPG4,-3.022191446119733,0.0037612197275497103,-1.27586577688368,0.011535355171978545
TSC22D3,-6.076151114149037,5.981484592426037e-08,-1.275453329814379,7.928399185254905e-07
ACOX1,-8.139914710937648,1.1334992345945522e-10,-1.2753553178663282,3.815330203747306e-09
AKR1C2,-5.286215391609006,1.339587841269977e-06,-1.2749485487916141,1.157640697123038e-05
SMIM10,-4.957234590729141,7.295109283540416e-06,-1.2746303854511294,4.97851316669208e-05
CORO6,-4.986111085284798,1.0729434428622855e-05,-1.2729762053601874,6.957407840526666e-05
BANK1,-3.938801909122415,0.00023910889420966644,-1.2723702289786154,0.0010495948862710032
ASAP3,-7.884778356128792,3.5375483941133784e-11,-1.2723291263155279,1.442039827791343e-09
CA3-AS1,-9.740660048355252,2.7886989174557558e-14,-1.2713534844041892,4.406868626961252e-12
RMDN2,-8.630155555243336,1.2393630620581737e-12,-1.2712964169438652,9.514555040456692e-11
PJA2,-9.624587929121349,1.702037612321947e-14,-1.270384389010644,2.979912757803374e-12
CACNB2,-6.109852874340952,6.763730864770852e-08,-1.2703082817658484,8.823997461122069e-07
SPINK2,-6.703138103263024,1.3534178595590131e-08,-1.269124419655344,2.2209559696714862e-07
GPER1,-7.303251283309178,5.100622920286705e-10,-1.2689697292046032,1.3869135127161705e-08
PRAC1,-2.549935781384465,0.013086956371626043,-1.268631192782519,0.03380577117714589
ZNF575,-7.558139895070375,1.1540644080205297e-09,-1.268153490025381,2.7214449063553887e-08
CD52,-4.149885873284794,0.0001016134440209995,-1.2680400843481454,0.0004966589222123004
LCN6,-5.655654574203239,1.2004116520080679e-06,-1.2673607785693888,1.0565359118722726e-05
NCF1C,-6.348448317575342,2.011332672382053e-08,-1.266113457355201,3.11554660399532e-07
MROH7,-5.892107141743977,1.8175232537489042e-07,-1.265774697240117,2.063987209670244e-06
MCOLN2,-4.925159478636382,5.324555645282115e-06,-1.2642105377356079,3.7932782840628085e-05
TRHDE,-7.429879954102768,2.1723742408272233e-10,-1.2637778552274852,6.6751135763600136e-09
CIPC,-11.536219032968146,1.4669097385695308e-17,-1.2635969318461964,1.2749541213510036e-14
BMP2,-6.188723507549099,3.4936484699773687e-08,-1.2635490763380348,5.010101895425412e-07
MAP6,-5.264419061790171,4.819967463989709e-06,-1.2633792322685689,3.480674427408117e-05
MS4A4A,-5.977657536018173,8.377319900723162e-08,-1.26139634233216,1.0651539033646754e-06
PRRT2,-4.297588790366033,6.217081517485201e-05,-1.2610234203087565,0.00032315014055856443
EPM2A,-5.0978061298782045,6.063130593516766e-06,-1.2608587311673125,4.247400813161504e-05
DIXDC1,-3.921465245671598,0.00025884748928685125,-1.2607018943848698,0.0011224719350115488
GNG3,-6.296586239942252,6.246773092935338e-08,-1.260184460641283,8.23072387599753e-07
IL11RA,-7.301400988371715,3.3851905224678854e-10,-1.2599605280379302,9.795718972030732e-09
FGF10,-4.957225109869165,8.424815509492278e-06,-1.2598770672650914,5.641890760566981e-05
ADRB2,-5.600396675531584,4.4873401842825524e-07,-1.2598591146091689,4.516290766116634e-06
SYTL2,-5.667207230996816,3.721927979349948e-07,-1.2596759483046123,3.841256968000863e-06
PP7080,-2.696819137995892,0.00926899384980883,-1.2595657583412558,0.02504940132979934
SLC4A10,-7.837535779273671,3.445399041071189e-10,-1.258957103164289,9.887645172583544e-09
LOC100132741,-4.953208612373796,1.3545503028119904e-05,-1.258260935235378,8.528935619465097e-05
LINC00891,-4.953208612373796,1.3545503028119904e-05,-1.258260935235378,8.528935619465097e-05
MT1X,-5.817030680235334,1.6077856638853655e-07,-1.2577360872179524,1.8631939007768693e-06
TF,-5.50888001556609,2.0006384352150453e-06,-1.2576634082313007,1.629981150297735e-05
TM6SF2,-5.853971472969321,2.4920941336458366e-07,-1.2569285666930428,2.7147539317996903e-06
C1QTNF3,-4.770498803867274,1.0144656666768453e-05,-1.256617751334565,6.615229492027788e-05
CCNYL1,-11.014741903192293,3.3339649013957355e-16,-1.255818844359423,1.4488458900065468e-13
SIAE,-5.414141232188043,9.120531723117527e-07,-1.2551651701840871,8.325478620172098e-06
PLEKHH2,-4.497858186744499,3.2149078393618806e-05,-1.2536039892235769,0.00018148456780030323
PHOX2B,-7.134665079628767,2.9555153619630185e-08,-1.2531688983323013,4.3433225754065227e-07
UGT1A9,-4.430167890903076,6.49747371747608e-05,-1.2527027393415744,0.0003354317360808186
LINC01573,-3.8457021237610625,0.00040903774809906556,-1.252443783429889,0.0016701917177414194
PLA2G5,-4.214061315295038,0.00012988225039324255,-1.2514675886346942,0.0006148248289379402
RIMKLA,-8.279852544444138,5.219338563825756e-12,-1.2511993526984768,3.0027854205499673e-10
CBLN2,-7.993267261560204,8.323151691337606e-10,-1.2503244345046522,2.074407473366984e-08
TCN2,-7.800496914239502,8.749949690253347e-11,-1.2501046229712731,3.050698791719276e-09
CILP,-7.55479859006391,1.364408943457191e-10,-1.2499599012466422,4.51144783260519e-09
AOC1,-4.40361635529849,3.711298392131247e-05,-1.2478753967948721,0.00020550206523528106
VIT,-8.348634197229101,2.7665356161752574e-10,-1.2469330855400245,8.190560919129084e-09
KAT2B,-9.942891401477816,2.081183619655003e-14,-1.2468194499161203,3.4454207189064053e-12
CCDC80,-6.806132659012759,2.6665149783971796e-09,-1.246179200468486,5.598991243681946e-08
FGF2,-3.8431224318816892,0.00030169922372036515,-1.2459063771445722,0.0012820241502459937
PLCD4,-4.69919416625347,3.009462730805451e-05,-1.2458539529356556,0.00017100174703797656
PWARSN,-3.548526522793339,0.000777198675634093,-1.2447974023787363,0.0029296634092675477
ANKRD20A4,-3.807885826862145,0.00045074442718247385,-1.2446906555511816,0.0018203312943764825
NEDD4L,-7.640672084860361,7.751718772535648e-11,-1.2443489689967269,2.7823868443720875e-09
ACTA2-AS1,-4.99100216540683,8.19788423553271e-06,-1.2439310263918018,5.509630233524552e-05
RYR3,-5.913035046222425,1.0235089524115823e-06,-1.2431353489646966,9.164133136824233e-06
GCNT3,-4.590542116416087,2.002399998532174e-05,-1.2421034141783887,0.00012014399991193044
GALNT16,-7.193079110982417,5.876578665851461e-10,-1.2410624221362718,1.5646872911615004e-08
SLAMF7,-5.307844564538158,1.2298995651718696e-06,-1.2407364964785375,1.079755981891148e-05
PCDH9,-6.14410045291883,1.7390852311225073e-07,-1.2388882230470992,1.9907045242049546e-06
CARTPT,-2.610942040002779,0.01240100667431447,-1.23848916854227,0.03223917299712818
PDZK1,-4.2832018765809226,6.110327001390953e-05,-1.2384601885956519,0.0003183905160300986
DCN,-6.1941460300536955,3.507613286250586e-08,-1.2379039692032254,5.024207000246866e-07
TST,-5.504912320467095,5.557447033226285e-07,-1.2370599087699201,5.420682605234263e-06
TCEAL3,-4.805752822960101,8.974150737101416e-06,-1.2356000735579902,5.96707465404645e-05
DPP10-AS1,-5.302014030093342,1.2389691244381807e-06,-1.235197682638325,1.0865424364802726e-05
MYL6,-6.280981309586292,3.7989072986199256e-08,-1.2346829953287575,5.375012094140378e-07
ADAMTSL4,-5.804292349810204,1.6716088294375473e-07,-1.2346035775196667,1.9243269854868566e-06
CAND2,-5.219168564486645,4.988087481585527e-06,-1.233784576558631,3.589299141095961e-05
HACD4,-5.5851594623290675,4.976630768645278e-07,-1.2324892476857299,4.935260243918153e-06
EMP3,-4.997207764894669,4.949089972907247e-06,-1.2315972826638006,3.565454516893747e-05
DST,-5.422490371577939,8.240316027887529e-07,-1.231365107979527,7.605849859399076e-06
MPDZ,-3.685059350752362,0.0004974599797026898,-1.2301058128306717,0.0019865746744411974
ELOVL6,-4.970122733223401,5.557227930993184e-06,-1.2291296311040654,3.9394319524803415e-05
UBXN10-AS1,-3.4959258211990196,0.0010996420600325868,-1.228748428477546,0.003965163605416066
FHL5,-5.131162174864166,2.9828299415200746e-06,-1.2284724105327496,2.3007971301690186e-05
PDE7B,-9.310368876445182,7.725096981229033e-14,-1.2276721669256603,1.0053366852149185e-11
B3GNT6,-4.460441347139364,3.0130051058136724e-05,-1.2273984244693832,0.00017115894550672625
MADCAM1,-4.9480834414441945,5.302311736511078e-06,-1.227175444972208,3.7796443591017456e-05
CD48,-5.857102703020559,1.353247068018547e-07,-1.2269573576520316,1.6127630091723486e-06
RBP7,-3.178704122628647,0.002383242503476767,-1.2264682815933923,0.007782956194928959
CASP7,-7.338371431205986,2.8838988614629565e-10,-1.2264144305105154,8.496678292077785e-09
FAM13C,-7.090992947804528,2.5008417400024374e-09,-1.2259246683761675,5.305051617428629e-08
PPARGC1B,-5.398226848201838,1.0933953804505332e-06,-1.224337187825014,9.725464173481059e-06
LOC102723344,-5.851724345220324,1.8802924739057665e-07,-1.2241741864646019,2.1283161695335225e-06
ANKRD36BP2,-4.47688347877542,2.938630647735398e-05,-1.2236434926283706,0.00016752053277884434
HOXD1,-6.964536879904012,1.4122746179606768e-09,-1.2233004804039072,3.2454310767413624e-08
PPP2R2B,-5.618434588065286,2.0871993135589855e-06,-1.2219312088247978,1.6914446385205283e-05
SLC15A1,-4.069647249949564,0.0001222017705536217,-1.2208347783322782,0.0005826611066208734
SOX17,-2.814966303650306,0.006796109625882943,-1.220467315984974,0.019157896890476925
SSC5D,-4.5434976870906825,2.4503513373188062e-05,-1.2200114133756685,0.00014341450251320457
ROR1,-6.636675856901399,6.633436181246432e-09,-1.2191447258575279,1.1984506526118276e-07
DMPK,-3.0076653808448888,0.003934856252161157,-1.2160388714680774,0.011972891328694956
ARL4D,-4.312196639576749,5.619455280048603e-05,-1.2153091184290714,0.0002956227057831016
TGFB1I1,-3.100204709992753,0.003114155215185496,-1.2152866211758058,0.009788953928798015
ELAVL4,-7.293989443615903,1.4027893794395538e-08,-1.2152408265461374,2.2834971463572565e-07
SQRDL,-6.958236965576732,1.4328925210810978e-09,-1.2151122811208879,3.28350964152821e-08
CDA,-4.295869698074039,5.535869140561858e-05,-1.214734060756463,0.00029198290291441997
LOC100507002,-7.911964726947376,3.2960353927386815e-11,-1.213705809807844,1.3734985842069959e-09
KLHDC8B,-3.827514770854711,0.0003230350054873196,-1.212156483539982,0.001361740851572885
FAM43A,-5.116903591535033,2.6474000096466154e-06,-1.2120857693167824,2.0762850994121825e-05
MGLL,-9.227776471895165,8.96388735376412e-14,-1.211133108517875,1.1302858167938012e-11
SGCD,-3.881174219195018,0.00026507299540684765,-1.2099741864204832,0.001146200500394642
CDKL1,-6.874811400952116,3.254788761634776e-09,-1.2094370523587998,6.639441685091694e-08
EPHA3,-4.806166426070156,1.145544916857632e-05,-1.2085076693334447,7.357609157204364e-05
HTR2B,-3.2236119708600723,0.0021272225599115744,-1.2074530360541218,0.007073109470967082
ACVRL1,-7.908022457858928,3.425443396590802e-11,-1.206044990830554,1.4105176057433802e-09
PARM1,-6.320166570429952,2.1597756897157072e-08,-1.2056594179825115,3.3202969794644e-07
PAG1,-6.4644750781266715,1.125215540634713e-08,-1.204468096018652,1.8950342835215484e-07
ATP8A1,-5.602600330556732,4.080912409339724e-07,-1.204442029571462,4.158839379970332e-06
NPY4R,-4.340450194171849,4.8506570532741655e-05,-1.2043734308533725,0.0002604138320063536
ADGRD1,-5.687727838829309,3.081687818524757e-07,-1.2043522757600804,3.2536205965995005e-06
HAPLN1,-5.290919978725336,1.8742162010559971e-06,-1.2039280317844847,1.545085551114456e-05
ARHGEF6,-5.490137284581209,5.945698223238497e-07,-1.202083432021456,5.755549401779319e-06
A1CF,-4.097963999434502,0.0001139012778269825,-1.2019017803310978,0.0005483484663100784
VIPR1,-5.172448801547404,2.1422388734348513e-06,-1.2013865441981642,1.7302862669734663e-05
LAYN,-2.8639427857012234,0.006135906889351961,-1.2009340307899437,0.017563563495408913
ACAT1,-8.382535568452905,3.4613816047944156e-12,-1.2002368163212909,2.1710356374813632e-10
POU2AF1,-4.830192258229314,7.704867188253531e-06,-1.1997602527838227,5.221544079458032e-05
TSPYL5,-5.129695958734839,3.155100788342982e-06,-1.198154480495994,2.4183474892949545e-05
GRAMD3,-9.101246098955174,1.6666034321816145e-13,-1.1971066531784644,1.7788798739285866e-11
C15orf52,-4.562261954467682,2.1766560085336042e-05,-1.1966478906064881,0.00012957705632014136
P2RY12,-8.254637896237634,3.837130931066651e-11,-1.1964626505998237,1.550775057348255e-09
WNT9A,-5.555906524158431,1.3375910131860413e-06,-1.196401674339387,1.1571850301064878e-05
TUB,-6.931812321796441,1.941603833522068e-09,-1.1961847794902498,4.276096913356837e-08
GPRASP2,-4.201799967034814,0.00011022714767691613,-1.1951559896186514,0.0005329799057948402
ZNF667-AS1,-5.34728356650015,1.6270029967605334e-06,-1.1942733470750306,1.3676941253597355e-05
PBX1,-5.329468062995242,1.5638057953344687e-06,-1.1938530507430878,1.319125748189242e-05
OR51E2,-3.9825732572454347,0.0002698267629758686,-1.1929510469883038,0.0011639763856578621
CMBL,-6.1087319801881135,5.699434796345062e-08,-1.1910872082597947,7.587606411589356e-07
MAP4K1,-5.719099066101877,2.863578510217362e-07,-1.1902681621663342,3.057834428462033e-06
TPPP3,-5.024787850659565,3.7156656819133444e-06,-1.189407021966428,2.7825482436989167e-05
PER1,-5.8681439587483055,1.2891379790001397e-07,-1.1869467390501542,1.5469655748001677e-06
CASD1,-8.44962430740767,2.452126904313258e-12,-1.1868403468469486,1.6304633973597662e-10
MYO15B,-6.192665507541955,3.4706586030469775e-08,-1.1866801281297255,4.983005767772935e-07
SYT1,-3.780425790160054,0.0003678894205019625,-1.1858641103850502,0.001525413122907418
MOCS1,-7.091675618363131,8.409437677742541e-10,-1.1857035335143853,2.0882864829136986e-08
PID1,-7.061528669251413,5.041342990425406e-09,-1.1855618244537949,9.599853131063592e-08
NR3C1,-7.196386119283566,8.266494728794662e-10,-1.1852461547911965,2.0675582293930824e-08
SFRP1,-8.346089963383834,3.8311644317445364e-12,-1.1843178140085042,2.336722245888096e-10
ZFPM2,-5.834382483632162,2.5275930348847194e-07,-1.1834037152114245,2.746049290042613e-06
RHOF,-4.658246466421205,1.5747266300473013e-05,-1.1828469704251043,9.729004130193228e-05
FEV,-8.206404206518405,1.1138460479482803e-09,-1.182756606106291,2.6471247483270845e-08
SNAP25,-4.725800399194202,1.4563079244109351e-05,-1.1823455877389937,9.092024024747182e-05
KIF13B,-7.665400606465602,8.551689010703125e-11,-1.182238195298309,2.998759420237338e-09
GPIHBP1,-4.687360570728938,2.246873482172124e-05,-1.1817188727972359,0.00013297644227174322
CMAHP,-6.038903706556694,7.039665780466713e-08,-1.1812196342533996,9.122327286125554e-07
ANKS1B,-5.685131482834266,1.4173128725092937e-06,-1.181048075543518,1.2140699072645607e-05
CYP4F12,-4.951535562521602,4.7968787587056055e-06,-1.18036945717194,3.466058238475642e-05
SMIM5,-5.261123547961932,1.8824208606091095e-06,-1.1770418101005222,1.5507987157678838e-05
PTRF,-3.2894582700677444,0.0016393968824633055,-1.176314717880933,0.005621581306414964
FOXN3,-6.872921750604503,2.2185239916248057e-09,-1.1754447282172569,4.7821080478459935e-08
AP1S2,-5.540079806578001,6.010373247943631e-07,-1.1748601541966908,5.808367501780722e-06
PHLDB2,-3.3102916496227883,0.001527830629099488,-1.1746848046410405,0.005285186380918996
SPG20,-5.325293407988553,1.1733229812237424e-06,-1.173439281785603,1.0368187389637253e-05
IQGAP2,-5.781709573450239,2.2693971995536693e-07,-1.173077177500553,2.502403726703131e-06
TCP11L1,-8.52715699861903,2.432846418394735e-12,-1.1727460115919772,1.6265316054410513e-10
CLMN,-4.972383083304586,5.722559611031025e-06,-1.1719100359171568,4.038985228945795e-05
ACSF2,-6.465252655698602,1.2536202507787223e-08,-1.171895588033128,2.089596056366506e-07
LARGE,-9.440061185487263,1.0235423016382665e-13,-1.1717878041510752,1.2210257574837674e-11
PLSCR4,-7.529250806282257,1.7859332062492144e-10,-1.171271110417007,5.651816710959803e-09
TPSB2,-4.860281931758429,6.960910897162235e-06,-1.1712080557202604,4.7843344337127404e-05
TTR,-7.278976647053236,8.765836651546269e-10,-1.1706913151748055,2.1569807962793733e-08
DENND2A,-10.139337186109744,1.9443936582835532e-15,-1.1696256189825398,5.982030920509155e-13
NLGN4X,-6.532636622426152,1.4187813928454616e-08,-1.1694852224293384,2.3049041372688353e-07
SRI,-6.059027480774774,6.286661931569554e-08,-1.1694502113922969,8.27879895923575e-07
DCLK2,-5.643348754261384,4.941521242385177e-07,-1.1682258278860909,4.9085163186017015e-06
MARCH8,-10.014700338861456,3.321466027342337e-15,-1.1674787177501411,8.691526585097108e-13
RNF180,-5.02329389083127,6.665692490259305e-06,-1.1669022753242013,4.612348377678431e-05
SCRG1,-4.712237861640604,1.4880863078867475e-05,-1.1664913558966512,9.25717494599486e-05
MOB3B,-7.815123622509221,3.681359988187744e-11,-1.16573618560609,1.4956523651508672e-09
ISX,-4.29276871430875,5.504376933403315e-05,-1.1655097860520298,0.00029069990679536254
TOX,-6.571559452175114,8.836502570625726e-09,-1.1646707863050647,1.5283946450515118e-07
SOCS2,-6.736508811682107,4.2091133504438275e-09,-1.1640305907653943,8.227548794891646e-08
DUSP26,-8.004595362820192,8.113469496233129e-10,-1.1631589251135828,2.0397664634331553e-08
SEPT1,-4.940084160965576,6.422671377969634e-06,-1.1617063899887325,4.469606252624222e-05
CCNJL,-5.10597877374227,3.168693412902109e-06,-1.1603081624744234,2.4257100627991733e-05
AKAP7,-7.010620233570362,1.5222136877004407e-09,-1.1598231425183547,3.446008586407249e-08
PTPRR,-4.839126368334445,7.393702446520817e-06,-1.1582993103614552,5.040144054300577e-05
STEAP4,-3.527253401298038,0.0007645800407334353,-1.1574244498516308,0.002888809171136296
APBA1,-7.372412960211303,2.611532725092598e-10,-1.1568002497550307,7.836530258674904e-09
VIPR2,-5.668292067214264,9.702312961296448e-07,-1.1562451787361656,8.763903630120856e-06
TNS2,-5.10193844004858,3.104624022928682e-06,-1.1551866010612053,2.3841631499524267e-05
SH3BGRL,-5.5330385473456865,5.108252124059803e-07,-1.1551065413146366,5.0472766419455685e-06
RGS5,-3.111593196847607,0.0029012777216010687,-1.15425058802162,0.009199412981483206
LOC101928673,-6.736936050369545,8.974417310875492e-09,-1.153551411402614,1.5478484739721189e-07
CPNE5,-7.111674521764518,9.859318807144754e-10,-1.153372900910441,2.3779621654179857e-08
CTNNA3,-5.5180230397149455,3.6979785485860758e-06,-1.1528348375355537,2.7716047415580763e-05
TBX10,-4.381203675003519,4.202805346288732e-05,-1.152771943202317,0.00022937759790823636
C16orf62,-8.354563285996779,4.542557869560885e-11,-1.1513210724396328,1.7772940243349468e-09
ZBTB7B,-7.5934683705386465,4.2674285388151896e-10,-1.1510637339350405,1.1923322723376173e-08
COLEC12,-5.878307932490841,1.2538837294332522e-07,-1.1509827621995061,1.5076341126229064e-06
KIF5A,-5.3043036678126,2.3846189346335195e-06,-1.1505506819088505,1.8943235242230844e-05
PNLIPRP2,-3.029557998554141,0.0035510864047748375,-1.1503490902586155,0.010954397103130998
TP53I3,-6.656694456145459,5.288553389385316e-09,-1.14923687186183,1.0007949866569289e-07
ZEB2,-5.46053597134679,6.678480670858228e-07,-1.1486070478103096,6.361154818238976e-06
SULT4A1,-4.781618900561841,1.891247911993548e-05,-1.1477498024922432,0.0001146336467902241
VCL,-4.7305283260555075,1.792847374159461e-05,-1.1473682372038274,0.00010935020976828231
SLC23A1,-4.92654614337641,7.136721685885792e-06,-1.147177428408458,4.886867162288032e-05
NAT1,-6.0387638108993205,6.880321024387864e-08,-1.1457199482619544,8.963570259609372e-07
MIER1,-11.837384040726237,2.170549944032148e-18,-1.1454419042463018,4.223168771611079e-15
TRAK2,-9.918426244176965,7.711945911690181e-15,-1.1445732020174466,1.6179130664387262e-12
SALL2,-6.2111770974658045,1.0920278373553455e-07,-1.1441653487434058,1.3388206271979691e-06
TMEM63C,-5.017623463902863,4.3930869563684755e-06,-1.1436848548143206,3.20955161123336e-05
MAGOH2P,-5.294304839595902,3.2901243661240252e-06,-1.1436785905676248,2.506055291830807e-05
C8G,-4.748455718197677,1.3090295364931042e-05,-1.1434785998370307,8.278727338902335e-05
MRC1,-4.76521780681397,9.841367513851228e-06,-1.1434420603321227,6.452034477830912e-05
PPAP2B,-6.277004235576619,2.613046889023157e-08,-1.1431183443820823,3.9036899380765843e-07
TINCR,-7.657570656211396,1.3797181318477532e-10,-1.1419621372429352,4.5497046689223475e-09
CMTM5,-6.492094174778785,1.4518102937042718e-07,-1.1419397618275202,1.7101285240845674e-06
SVOPL,-5.902315860525531,2.138742066938099e-07,-1.141245158718912,2.3755557709267722e-06
SAMD9,-5.7933221214262955,1.8331939411147356e-07,-1.141245151228226,2.0788726817785745e-06
ADCY9,-8.425263642695136,6.0927580608308655e-12,-1.1403050136525006,3.4402171732802767e-10
TRIM9,-5.732839431802604,6.827315186052076e-07,-1.1399994510507077,6.482619678804655e-06
PCSK7,-8.106357835260969,3.4654704898610146e-11,-1.1383854986597797,1.4197927582703308e-09
ANGPT1,-4.778808612528192,1.4845236776877669e-05,-1.1375772014973125,9.239736117700638e-05
OLFML2A,-3.085281776660075,0.003143730180724063,-1.1375295496827742,0.009861538757166898
FEZ1,-5.165408496130032,3.275506522124634e-06,-1.1371682576128608,2.497265874762691e-05
KCTD9,-9.678965492965624,5.3391267055211005e-14,-1.13702674728522,7.341118266937979e-12
CPQ,-6.456298022365499,1.2868698644760231e-08,-1.1367561609385213,2.134782891744274e-07
AMICA1,-7.237520585380225,4.3243840390731347e-10,-1.1367356206054735,1.2054777774900779e-08
ANTXR2,-6.76352252199165,3.523029607818308e-09,-1.1358214416757217,7.103268312830683e-08
MAP1B,-4.219580987411688,7.279082370036405e-05,-1.1357504319002807,0.0003710593811420317
CNRIP1,-6.445019293322216,1.3671014423295787e-08,-1.135749632546935,2.237694152295404e-07
SLC35G1,-5.911549398057735,1.1486993174214664e-07,-1.1345130955082396,1.3984365477122964e-06
SLC22A23,-5.837818013076854,2.0006554883478423e-07,-1.1337248942725786,2.2447188549761685e-06
TP73-AS1,-6.656115626326233,5.755529770256748e-09,-1.1335366342724207,1.0676735043720101e-07
ASB5,-3.7401128156086094,0.0006932010608073239,-1.1334133476387285,0.002649975026045717
KLRB1,-5.608003394330727,3.6944511393018e-07,-1.1333407531060957,3.8161359476251525e-06
PNMA1,-5.882112751249692,1.5405362421490628e-07,-1.1315284791601563,1.7946620387237717e-06
BARX2,-5.373225200002037,9.92022745526793e-07,-1.1314993694094397,8.934813299459673e-06
STOX2,-6.794069556871768,9.082735340891177e-09,-1.1314514112820342,1.5621021007486055e-07
RAP1A,-7.444429513084343,2.711561044762139e-10,-1.1313549672119345,8.067059851507507e-09
RAVER2,-7.562694182842754,1.3691339036839877e-10,-1.1311483999329024,4.520928450482161e-09
RTN1,-5.666240328354728,3.8880968321896565e-07,-1.129224899251617,3.9924356332560115e-06
TNFRSF13C,-4.031546644779018,0.00016172785766375782,-1.1289997889506875,0.0007472751451008228
ADORA3,-4.832685979293469,9.567769301897056e-06,-1.1289276049244847,6.29811289507619e-05
ANKRD33B,-6.507605562367397,1.642804931620435e-08,-1.127966472018362,2.623313701831687e-07
CLIC2,-7.693084720703077,6.302029693263945e-11,-1.126481756815756,2.3272563674548007e-09
INAFM2,-6.174584573926221,1.0540103518564548e-07,-1.126411679920598,1.2967844248118648e-06
GPD1L,-8.81706180751242,5.571588126384994e-13,-1.1254189657547595,4.8252729054699367e-11
IL6ST,-6.339827751575278,1.9809889404955425e-08,-1.1245854077683788,3.074575692340531e-07
CCL15-CCL14,-4.303068174346178,5.437924425609556e-05,-1.1226831868278766,0.0002877524001340164
ANKRD65,-4.680005880311313,2.1195736676282567e-05,-1.1224470983466737,0.00012655040425760858
CDIP1,-7.359784395593924,3.9153634880020135e-10,-1.1215594105218,1.10924663380695e-08
LRRC1,-7.616461845986473,1.4255509330614143e-10,-1.1210338975201184,4.675499664013825e-09
CIDEB,-8.202156640362233,1.0138051170311318e-11,-1.1204804413275684,5.108066527550646e-10
COL4A6,-7.301067702315811,7.556872186787552e-10,-1.1199307603475277,1.929738106376305e-08
FMO2,-4.402542839150194,5.236313040848288e-05,-1.1197171100822767,0.00027841580546664614
EFNA5,-5.844718306823256,1.4204375467912336e-07,-1.1196447534744776,1.678944278228938e-06
STAB1,-4.9559738912854305,4.7182895338557034e-06,-1.1194711786908957,3.4173897052354876e-05
PDE4D,-5.860438826012225,1.400759306075646e-07,-1.1192362777767375,1.6588262030489987e-06
CPEB1,-6.385282000023783,1.7703233325113596e-07,-1.1187772094321924,2.020759316134918e-06
LOC101927969,-6.76829371744192,2.546763007950372e-08,-1.118686440963602,3.825803985276559e-07
DTX1,-4.862958116011115,1.0080057249965475e-05,-1.1186241039485696,6.580157543861583e-05
MIR4697HG,-3.744032797968832,0.0004647456156001917,-1.1183313427966084,0.0018700478342007715
CTSF,-3.960389388061019,0.00018092547968656672,-1.11752756033815,0.0008231449754444359
C1QTNF9,-6.971190230090567,5.48407962052843e-09,-1.1167155823379364,1.0297882842992274e-07
CCL28,-5.226497785649122,1.982562781916553e-06,-1.1163658875736386,1.6195920732031297e-05
PACSIN2,-10.41600661187913,7.039871324898177e-16,-1.1149525793367188,2.6357278240418776e-13
HES5,-6.167352204275468,1.76822115765149e-07,-1.1146897891853627,2.0202242759278825e-06
ACKR2,-7.580518730723419,2.6805956393205134e-10,-1.1143992894275587,8.004291469755093e-09
FGFR1,-4.1244419134957875,0.00010317864146880991,-1.1131775899703724,0.0005039043585761504
NBEAL1,-4.466321072019049,3.137514591680067e-05,-1.11290243827133,0.00017748618108583478
ADAMTS1,-4.072270510335932,0.00012007526157574307,-1.1124077174591394,0.000574548086061204
RBM20,-6.015192094724089,5.794127046606666e-07,-1.1114977206343617,5.624486470132422e-06
TXNIP,-6.387642131248369,2.1717915031544095e-08,-1.1113811923746741,3.334556342004146e-07
KIAA2022,-8.375680140646972,6.922070494822595e-10,-1.1093723167292835,1.7959009334968303e-08
HHIP,-3.797584166129118,0.0003257591523165244,-1.105787267122769,0.0013708585043705583
STARD9,-4.010214564316094,0.00016772695713590248,-1.105500855307635,0.0007708787967628561
PRSS12,-4.928771650494642,5.8249324901390945e-06,-1.1054109051718672,4.100536797223749e-05
