Gene,t_stat,p_value,log2FC,p_adj
RPS2,7.183605843066149,6.468162794964098e-10,1.0516057186502294,1.697232469220372e-08
EDNRA,5.1598699009209446,2.1518035651499083e-06,1.0497367311261696,1.7362828767071674e-05
FAM150A,4.202791312129114,8.38663109666767e-05,1.049156097474013,0.00042047188786259666
GRHL1,5.293100277109727,1.3369958018113413e-06,1.0489701905274982,1.1570814307567852e-05
SRM,6.174216849894367,3.9176155474113344e-08,1.048807975538006,5.523701735909747e-07
GPX2,3.293901728347506,0.0015843776374946151,1.0484485555156269,0.005457525008643872
PTGES,3.664527938470006,0.0004746724992182064,1.0480158807219668,0.0019052663600485356
LOC101927811,4.435632392397564,3.6175856783619534e-05,1.047497326252036,0.00020136680024843663
RTKN,6.5280039350189645,8.943303435034146e-09,1.0471787621253625,1.543576116276532e-07
FJX1,5.193087655550288,1.9233688071457516e-06,1.0471615411202073,1.5786544111534238e-05
GABRE,2.7503590571277767,0.00755582432721656,1.046717048670549,0.020995494499559512
NR1D1,5.370487039004942,9.513053743716502e-07,1.0465063906435055,8.625546792365305e-06
C6orf48,6.310179485440614,2.175273305208136e-08,1.0463127239651095,3.337796415860353e-07
POFUT1,5.680505201704193,3.837267035216673e-07,1.0462624957837612,3.945235765485127e-06
MDK,3.2115785752286348,0.0020205056528849546,1.0461204574833065,0.00675055265906209
SUV39H1,7.3536911881489475,2.9320418068878046e-10,1.045963009701389,8.617653310678938e-09
GPT2,5.439625950991694,7.277264818168906e-07,1.0451524869450255,6.843103424071039e-06
KYNU,2.4809576643547993,0.015698008567071937,1.0450456907675054,0.0395431877122723
NUDCD1,7.093129367257975,1.146446293568963e-09,1.044916599777912,2.713999708199833e-08
ASIC1,5.020906341339433,3.8002212639052332e-06,1.0441860384589041,2.838618314254075e-05
TGDS,7.228868566790513,4.618442248943176e-10,1.0432736184528184,1.2714299838267094e-08
MB21D1,4.136504529454015,0.00010022395823708646,1.0429191342538258,0.0004906558534817413
HOXA9,3.142540792086618,0.0024905831621453867,1.0429053734251603,0.008067460646076151
HELZ2,4.607218606183061,1.777247416556089e-05,1.0423599356246678,0.00010848029377805113
NEIL3,6.2764154561230665,2.424721867909092e-08,1.0419432673914146,3.6628200730872535e-07
NOP2,5.886514498631783,1.3905085817506472e-07,1.0415790885638643,1.648291127398137e-06
RASL10B,3.651706370326263,0.0005254548887296906,1.0405816267644705,0.0020829891142084625
LOC101928738,3.646416994139179,0.0005074395136083469,1.0401746021774243,0.0020214516292638286
ADRM1,6.559172962481174,9.490110159925435e-09,1.039596148074641,1.6236861833317798e-07
THOC3,7.815345669289711,4.0944935895693154e-11,1.0394395042403088,1.625507275624125e-09
ASGR1,5.050271379484627,4.014047439463715e-06,1.0389708521797236,2.977319673477262e-05
ZWILCH,6.970637970869184,1.3320856023863798e-09,1.0382658516662433,3.081559385857577e-08
LIME1,4.216024706960589,8.027507408583455e-05,1.036486298990654,0.00040471808637929763
C9orf16,7.080084775933734,9.773017058599725e-10,1.0357185530214332,2.365978439321349e-08
HOTS,2.888617823267118,0.006043182301796991,1.0353613647370536,0.017350977406386456
RPN2,8.71353967067117,8.100027041789722e-13,1.0345813548951623,6.65953574624982e-11
CMTM7,6.021338381044099,6.90210376714031e-08,1.0344391578942989,8.987137361001957e-07
LINC01605,5.383847153921858,9.461322434118302e-07,1.0322230025327561,8.585038879817412e-06
ANKRD37,2.4585069702571483,0.016829377690562065,1.031257856876309,0.04194160117537311
GNL3,6.695236002072624,4.579137699182416e-09,1.0312318689455848,8.851302227744503e-08
HSPE1,6.197609303239677,3.632691482656968e-08,1.0299011571483625,5.182015235752636e-07
SEC16B,3.612054127948688,0.0005688852584483291,1.0297069747967003,0.0022304481471884224
DNAAF5,8.447886439259385,4.5550491328782555e-12,1.0294740491613554,2.690574652857409e-10
QSOX2,7.982521223352995,2.0718117867388627e-11,1.0286962674918794,9.30251137307693e-10
ODC1,5.64315109179229,3.515672190094679e-07,1.0284576235404668,3.651617516779518e-06
IMPDH2,6.298543006250161,3.010065962567123e-08,1.0277901584236098,4.420818664154104e-07
RTN4R,5.6459213661412955,3.1636077949620834e-07,1.0277134447724596,3.323587599614647e-06
KCNE3,4.032853172596189,0.00013715422008006925,1.0261892714713694,0.0006442356880657336
LOC400706,5.555218441247662,1.242847352269347e-06,1.0246512025107701,1.088891494925261e-05
LYPD6B,3.484112423941089,0.0008501731305042131,1.0242573046236503,0.0031703667336730815
TEX30,5.0878342013425915,3.114226728462222e-06,1.0230850638619144,2.3900290654007134e-05
ZNF367,6.574526199376026,7.03717599161339e-09,1.022963253472697,1.2638871950693982e-07
ITGBL1,2.948257365731873,0.004493580569801969,1.0223922270999595,0.013422121503647478
TKT,7.10416475145505,7.597098354621809e-10,1.0210601498704612,1.93322322496067e-08
CHCHD6,6.704208459116595,4.087267919594061e-09,1.0203568534901666,8.047552758191024e-08
HGH1,7.236691322863969,7.756453875937805e-10,1.020025750011985,1.9619736165406203e-08
PAM16,5.478336569988038,9.030513633114579e-07,1.0190993916707747,8.261901495318661e-06
CLSPN,4.997487676369943,4.024440122423479e-06,1.0187166741753946,2.9823013038763024e-05
TRIM16,5.385587087516618,1.2954111268452112e-06,1.0176603426156872,1.1279114555601096e-05
TCOF1,4.856702953251012,7.150110598353954e-06,1.0168542913113034,4.8946579893542e-05
ZNF503,4.467330049302248,3.141126843763405e-05,1.0168101496450292,0.00017760795276446613
C2orf15,6.568762651450346,7.467447366807084e-09,1.0166644966047027,1.32744922657865e-07
TBRG4,7.929197363780372,3.2758695713296474e-11,1.0161335092324943,1.367436739071669e-09
DUSP2,3.947032955671719,0.00018404660863758282,1.0157981961881384,0.0008353148578523341
RAD54B,6.803658284434133,2.8043866613987902e-09,1.01575961315953,5.8484741557114193e-08
COL5A1,2.5821888654864065,0.011934361050902478,1.0151540678454172,0.031179238919459226
WDR4,6.218411995963597,4.054034902170344e-08,1.015105184935814,5.696246730901703e-07
FOXA2,4.430170329327097,3.708655819472169e-05,1.0146816317363645,0.00020548375641564785
SCD,5.261948401155925,1.9596675004861583e-06,1.0144815020172837,1.6035799694630514e-05
RCN1,6.117523233333683,6.102877452174635e-08,1.014196134069488,8.076107975863074e-07
ARHGEF19,5.660523038956031,3.187897623867795e-07,1.0141814876637545,3.3450849506791707e-06
CIT,4.922022524647071,5.382153290595434e-06,1.013180876301214,3.826622226180532e-05
IFI6,2.445873483051645,0.016931272049127748,1.0128494821085248,0.042173944379485455
CCNI2,5.132595919478117,2.400161440456872e-06,1.0128394919775112,1.9044776268326846e-05
AP1S1,5.3305361585039375,1.2765966228995316e-06,1.0124183073225526,1.1143204955123028e-05
BYSL,7.375335107666292,2.699463036421251e-10,1.0119950520682992,8.050751526268084e-09
PIGU,7.1899473462287995,7.9318143232717e-10,1.0101956985062701,1.9982260183347835e-08
P4HA1,5.412539471983565,1.271475113921421e-06,1.0101950916304139,1.111045542994316e-05
MIR4435-2HG,5.967963809283696,9.436801108703273e-08,1.0100992865088836,1.178921929062643e-06
FAM72C,6.204445998922398,3.338834561806706e-08,1.0091549212871203,4.822188599176736e-07
NUP155,5.066312319464708,3.1008694716612373e-06,1.0085858910519763,2.382031548685223e-05
SLC22A11,5.699443389242141,1.0465157672335568e-06,1.0082995764544074,9.352922405947792e-06
IRAK1,6.566812200571724,8.051730557857323e-09,1.0077648401939898,1.4137584044445585e-07
TMEM9,5.703879853893433,2.562947254508909e-07,1.0075830816472306,2.777020676123277e-06
CCDC113,5.712231207309619,2.7845639981452767e-07,1.006973205057008,2.986564542038936e-06
AGRN,5.949242519539418,1.1721816608065242e-07,1.0069266621922548,1.4220445113353726e-06
SNRPF,6.592368298989478,6.972553074625495e-09,1.0065642021057393,1.2532056988484935e-07
SNHG3,4.652516780003258,1.4807991138129357e-05,1.0065442851945052,9.221271042413409e-05
SIGMAR1,7.9827194379228725,2.972169248706827e-11,1.0060851021430732,1.2645229167225411e-09
LINC00239,3.4970930650678373,0.0008460381284973877,1.004149208744935,0.0031563979603115785
TLCD1,5.888135547552846,1.1960452646094976e-07,1.003578257841467,1.4459492081240304e-06
HENMT1,5.665296725495374,3.45307420032894e-07,1.0031725616538174,3.5881303902307897e-06
NR4A1,2.5079483480331044,0.01443585906095656,1.0031297467505498,0.036801913482866
TTC26,7.684853844979637,8.983738094392371e-11,1.0023241283063804,3.1099324362038795e-09
POLR1B,9.119328122597205,1.848493771313963e-13,1.00206588986007,1.9224335221665215e-11
PRKDC,4.477986683627722,2.8585933891396288e-05,1.001990702732285,0.0001635709586600094
CDCA2,4.604029824632693,1.8391964243511114e-05,1.0014779181159965,0.00011200871917669831
